time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
36.779533,0.5812,-3.5230,-10.1493,10.759
36.787382,20.1451,3.0234,-4.5015,20.862
36.816749,20.9359,4.6920,0.1967,21.456
36.819414,10.6887,2.8947,-0.3915,11.081
36.820438,7.7339,2.2786,-4.3501,9.161
36.827142,10.9339,3.0867,-4.7743,12.324
36.840097,9.2298,0.1292,7.4464,11.860
36.847203,6.9029,0.3498,13.6490,15.299
36.859146,5.2206,0.8327,6.4721,8.357
36.867261,7.4315,1.5332,1.6647,7.768
36.878474,7.7254,0.8037,-0.0597,7.767
36.887452,3.4710,0.0409,7.8820,8.613
36.898225,0.2988,0.3955,1.2452,1.340
36.911987,-2.3126,-0.7900,-3.4796,4.252
36.917992,-2.4871,-0.5717,1.6922,3.062
36.947985,0.6805,0.1471,5.0485,5.096
36.950166,2.4725,0.4262,3.5101,4.315
36.950989,0.6132,0.3200,0.6472,0.947
36.958429,-0.5871,-0.0022,-1.3444,1.467
36.966799,0.0595,0.2637,-0.6188,0.675
36.979330,0.3092,0.4520,-0.0355,0.549
36.986981,-0.4145,0.2374,0.0368,0.479
36.998293,-0.9161,-0.0059,0.5408,1.064
37.007134,-0.6125,-0.1123,1.3170,1.457
37.018544,-0.1989,0.0078,1.2160,1.232
37.027012,-0.1324,-0.0788,0.4214,0.449
37.040114,0.1152,-0.0373,-0.2389,0.268
37.047237,0.2815,0.0131,-0.1519,0.320
37.059326,-0.0830,-0.2300,0.6708,0.714
37.067022,-0.1287,-0.3858,1.2266,1.292
37.079049,-0.2454,-0.4137,1.2518,1.341
37.087525,-0.5254,-0.3638,1.1782,1.340
37.115656,-0.4357,-0.2549,0.5873,0.774
37.118185,-0.3737,-0.0776,0.4688,0.605
37.119278,-0.4429,-0.0372,0.3396,0.559
37.127136,-0.2544,-0.0363,0.0547,0.263
37.140107,-0.0698,-0.0251,0.0928,0.119
37.147049,-0.0962,-0.1027,0.3957,0.420
37.158209,-0.1638,-0.0428,0.4342,0.466
37.166952,-0.0122,-0.0618,-0.2906,0.297
37.178958,-0.6090,0.1449,0.5544,0.836
37.186842,-1.2396,0.1551,-0.2897,1.282
37.198197,-0.9864,-0.0198,-0.2738,1.024
37.234080,-0.4177,0.6288,-0.3001,0.812
37.236083,-0.8360,0.3274,-0.3431,0.961
37.236723,-1.2311,0.5060,-0.2757,1.359
37.238677,-1.5198,0.5786,-0.1697,1.635
37.247081,-1.1774,0.4447,-0.2841,1.290
37.260721,-0.7631,0.4508,-0.3011,0.936
37.266915,-1.3490,1.1026,-0.3003,1.768
37.280205,-3.4761,3.6898,-1.7291,5.356
37.287101,-5.1781,3.7368,-2.7923,6.969
37.297774,-4.6638,2.8522,-3.1927,6.331
37.307182,-2.8631,2.7216,-3.8913,5.545
37.317760,-3.0337,3.0083,-4.2551,6.030
37.327586,-5.0791,3.5542,-3.2888,7.018
37.345786,-7.6820,4.6541,-1.0049,9.038
37.347933,-9.4534,5.0207,0.1745,10.705
37.389936,-10.3185,5.0926,1.0960,11.559
37.392170,-10.2299,5.3573,0.8913,11.582
37.392938,-9.9609,6.1652,-1.4851,11.808
37.393740,-11.1726,5.5849,-3.7569,13.043
37.398146,-11.7312,6.8539,-3.9481,14.149
37.407873,-11.5477,10.7036,-5.5681,16.701
37.418506,-16.5391,11.0144,-5.6833,20.668
37.427351,-17.6828,9.7485,-6.0460,21.078
37.438299,-15.1768,9.7339,-6.7963,19.268
37.447508,-9.9799,5.4821,-1.1642,11.446
37.459222,0.9114,7.8787,7.7006,11.055
37.467186,0.6628,7.8594,5.9807,9.898
37.480007,-7.1677,6.0269,2.2771,9.638
37.496216,-17.3688,2.1368,1.1127,17.535
37.502495,-31.9217,-6.7637,-0.7078,32.638
37.533346,-10.3951,-4.3380,-2.9686,11.649
37.536713,11.7603,2.2030,5.5997,13.210
37.537799,16.5150,-4.2158,2.5804,17.239
37.539301,17.5049,-10.3252,-0.2204,20.324
37.548077,9.5556,-9.7528,2.8805,13.954
37.558675,-1.6479,-5.1957,2.4693,5.984
37.568476,-7.4803,-2.9899,-0.4193,8.067
37.579017,-10.7536,-2.7556,-1.9427,11.270
37.587049,-11.8339,-3.1209,-2.6973,12.532
37.598567,-11.8915,-3.5791,-3.8507,13.002
37.612589,-11.4047,-3.3037,-4.2433,12.609
37.618295,-9.7174,-2.9506,-3.3616,10.697
37.647170,-7.7252,-3.0265,-2.1325,8.567
37.649484,-6.4496,-3.8082,-0.7593,7.528
37.650168,-6.2125,-4.3521,-0.3204,7.592
37.659079,-6.8553,-4.3303,-0.8243,8.150
37.666907,-7.7466,-3.4689,-2.1089,8.746
37.678789,-7.6976,-2.5116,-3.0945,8.668
37.687183,-6.9423,-1.4711,-2.8742,7.656
37.698162,-5.1214,-0.9633,-1.7367,5.493
37.707548,-3.4717,-0.4659,-2.0744,4.071
37.717972,-3.2433,0.2729,-1.7310,3.686
37.727664,-3.6326,1.6866,-1.0383,4.137
37.741522,-4.9073,3.1276,-0.5413,5.844
37.747199,-6.4091,4.8841,-1.0783,8.130
37.758246,-4.4609,6.8597,-1.2580,8.279
37.767545,-1.3449,9.0660,0.3188,9.171
37.780011,2.1968,10.1810,-0.1198,10.416
37.789047,5.4377,11.2495,-0.5697,12.508
37.818931,7.8574,12.1410,-1.3625,14.526
37.821599,11.0071,12.3492,-0.5442,16.552
37.822734,14.7997,10.9950,1.1212,18.471
37.828107,17.1250,8.6803,1.5619,19.263
37.837959,17.4354,6.6740,0.0654,18.669
37.847039,15.9603,5.0119,-2.1618,16.868
37.859624,13.6509,3.0143,0.3060,13.983
37.867148,12.6139,2.1111,2.3360,13.001
37.878877,12.8870,1.6738,0.9915,13.033
37.887454,14.3660,1.4906,2.2728,14.621
37.899781,14.0768,2.0291,5.8678,15.385
37.912657,8.7346,2.1042,6.5279,11.106
37.919120,5.3854,0.6784,5.1779,7.502
37.944809,9.0365,7.1824,5.2144,12.666
37.947008,-22.4971,26.5562,1.3016,34.829
37.949439,-0.4415,-16.3771,8.6314,18.518
37.959494,-12.0803,-3.5214,6.4233,14.128
37.967553,-8.9274,-5.0716,-1.3631,10.357
37.981029,6.2206,-0.5961,-9.6498,11.497
37.987777,20.0316,4.4774,-7.1811,21.746
37.998081,14.5091,3.6307,-3.4939,15.359
38.008427,6.1177,1.0930,-0.3964,6.227
38.017753,6.8421,1.8988,-4.6165,8.469
38.027574,9.6947,2.7698,-5.4911,11.481
38.037900,9.1227,2.4241,-3.2964,9.998
38.047779,7.2484,-0.5674,11.1384,13.301
38.079173,4.9417,-0.1333,13.2374,14.130
38.081718,0.7609,-0.5535,5.2430,5.327
38.082265,2.0285,0.3450,1.4230,2.502
38.087403,10.7080,1.2630,3.3329,11.286
38.097906,8.7547,1.0441,7.7872,11.763
38.109991,3.1488,1.1632,-0.8023,3.451
38.117728,-2.4247,-0.6907,-3.4193,4.248
38.128067,-2.0631,-0.1018,1.3706,2.479
38.138670,1.3898,0.5085,1.0165,1.795
38.147111,0.7253,0.3137,0.5296,0.951
38.159476,-0.8354,-0.2929,1.4113,1.666
38.167031,-0.7398,-0.2331,1.4890,1.679
38.178006,-0.1986,-0.1037,1.1166,1.139
38.187114,0.0303,-0.1416,0.7800,0.793
38.198016,-0.1060,-0.0906,0.7569,0.770
38.234719,-0.4351,-0.1775,0.8239,0.948
38.236760,-0.6895,-0.4205,1.4502,1.660
38.237487,-0.2854,-0.2033,1.3633,1.408
38.238294,-0.1611,-0.0541,0.5788,0.603
38.247299,-0.4437,-0.1214,0.5377,0.708
38.259993,-0.4565,0.0080,0.6779,0.817
38.267056,-0.2502,0.0192,0.5809,0.633
38.279302,0.0099,-0.0475,0.3656,0.369
38.287081,-0.1555,-0.2130,0.7718,0.816
38.299161,-0.2074,-0.1722,0.7665,0.813
38.314121,-0.5099,-0.2498,1.0100,1.159
38.319505,-0.4747,-0.1897,0.6409,0.820
38.345392,-0.1809,-0.1300,0.2124,0.308
38.348505,0.2350,-0.1383,-0.0591,0.279
38.349086,0.0790,0.0979,-0.1469,0.193
38.359225,0.4885,-0.0086,-0.1081,0.500
38.366979,-0.8201,0.0901,0.6820,1.070
38.379502,-0.8882,0.0324,0.1692,0.905
38.387018,-0.7502,0.1905,0.0781,0.778
38.398535,-0.4333,0.1730,-0.2022,0.508
38.409984,-0.2621,0.2144,-0.3861,0.514
38.418031,-0.2678,0.0500,-0.2202,0.350
38.427051,-0.2607,0.0521,0.0626,0.273
38.437979,-0.3388,0.0064,0.3484,0.486
38.447200,-0.8322,0.0871,0.6006,1.030
38.466897,-1.3250,0.1986,0.2125,1.357
38.469048,-1.4218,0.4369,-0.2094,1.502
38.502884,-1.1821,0.6778,-0.7767,1.568
38.504827,-1.0323,1.3295,-1.6260,2.340
38.505896,-1.7142,2.4065,-2.5405,3.897
38.508617,-2.9452,3.8061,-3.3479,5.863
38.517955,-4.2105,3.4587,-3.7437,6.611
38.527778,-5.4381,3.1495,-1.7484,6.523
38.538344,-6.0407,3.5915,-0.3813,7.038
38.547154,-6.3901,3.8820,-0.9664,7.539
38.557822,-6.5241,3.9701,-1.7250,7.830
38.567019,-6.5672,4.1880,-1.4041,7.914
38.578691,-8.1404,5.4616,-1.9165,9.988
38.587045,-10.0233,6.0358,-2.5008,11.965
38.598365,-11.0447,7.0715,-4.3574,13.819
38.607140,-11.9963,8.0997,-4.1276,15.052
38.628789,-13.8169,9.0180,-4.7259,17.163
38.631647,-14.0749,13.0059,-7.1624,20.459
38.638199,-18.4869,11.7886,-4.3090,22.345
38.647169,-17.9559,9.8987,-5.6783,21.275
38.658026,-15.2374,6.0610,-2.1062,16.533
38.667239,-2.5706,5.1501,4.0762,7.053
38.678204,4.1237,8.0139,9.1240,12.825
38.687363,-1.1415,7.1443,3.7530,8.150
38.698990,-10.5076,4.8602,1.3873,11.660
38.706896,-23.5265,-0.7273,-0.6463,23.547
38.718312,-28.8321,-11.1335,-3.5353,31.109
38.732092,0.0734,0.4183,-0.5748,0.715
38.738289,10.6128,0.7018,1.3177,10.717
38.760977,11.4059,-7.1898,-1.3690,13.552
38.763279,9.9596,-12.5138,-0.7216,16.010
38.767223,2.1858,-10.2259,2.4363,10.737
38.780773,-2.7918,-4.8593,1.8284,5.895
38.787182,-5.2934,-2.8621,0.2007,6.021
38.798393,-8.1276,-3.2828,-0.2153,8.768
38.806846,-10.6662,-3.7292,-0.7444,11.324
38.818118,-11.5046,-3.7506,-2.7856,12.417
38.827470,-10.5893,-3.1340,-3.8576,11.698
38.838194,-8.6397,-2.7817,-3.3374,9.671
38.847144,-7.1083,-2.6161,-3.0775,8.176
38.859516,-7.2999,-2.9462,-2.2360,8.183
38.867299,-8.1004,-3.0400,-1.8233,8.842
38.883168,-8.1614,-3.1250,-1.1891,8.820
38.890242,-7.3012,-2.6549,-1.1396,7.852
38.916143,-5.5575,-2.0095,-1.5928,6.121
38.918899,-4.5569,-1.1443,-1.6835,4.991
38.919648,-3.0267,-0.4523,-1.5251,3.419
38.929031,-5.6764,0.3907,-0.5451,5.716
38.938912,-5.4898,1.4842,-1.2326,5.819
38.947092,-5.1520,3.1870,-0.4963,6.078
38.957668,-3.2489,4.9555,-0.1062,5.927
38.967143,-1.0971,6.7416,0.2683,6.836
38.979648,2.5728,8.0804,0.5408,8.497
38.986934,5.9380,8.5054,0.5524,10.388
38.998422,7.7227,8.6092,1.0693,11.615
39.007052,8.2370,8.9894,1.0044,12.234
39.018881,9.1360,9.5698,1.5516,13.321
39.050280,10.2264,10.0623,2.1193,14.502
39.052461,11.5052,10.4482,0.0970,15.542
39.053375,12.5644,9.8614,-1.9593,16.092
39.057956,12.8212,7.6248,0.7684,14.937
39.067209,12.3766,5.1007,1.7005,13.494
39.079786,14.9547,2.6978,3.1762,15.524
39.087061,18.4886,1.1943,8.0464,20.199
39.098843,16.6732,2.1480,11.1832,20.191
39.106924,3.1871,0.5324,8.9708,9.535
39.118146,-15.5748,15.2376,3.9850,22.150
39.128892,-5.5892,13.5293,4.4831,15.309
39.137784,8.9648,-12.3529,1.7652,15.365
39.148932,1.5551,0.0856,-0.2776,1.582
39.157645,-3.5543,-2.0780,-4.3517,5.991
39.166997,3.4839,-1.1768,-8.8766,9.608
39.200465,14.7273,1.9602,-2.7677,15.113
39.202960,13.1330,2.5571,4.1217,14.000
39.203707,10.1206,2.0228,1.1285,10.382
39.207180,10.4910,3.0911,-2.8043,11.291
39.218435,7.5597,2.4552,-2.5011,8.333
39.228065,6.1862,-0.0139,8.7267,10.697
39.238149,6.7268,0.3052,13.5234,15.107
39.248141,7.8492,1.3096,6.7878,10.459
39.258691,8.0378,2.0410,-0.0778,8.293
39.267279,1.2869,0.0436,-2.0058,2.384
39.279896,1.6397,-0.1988,7.8151,7.988
39.286913,3.0053,0.7447,5.6747,6.464
39.300078,0.1557,0.1400,-1.0057,1.027
39.309458,-1.4012,-0.2408,-0.2908,1.451
39.336497,0.3588,-0.0025,1.2259,1.277
39.338170,1.0523,0.3721,1.4061,1.795
39.339649,1.3806,1.0905,0.5741,1.851
39.347974,0.3209,0.4347,-1.1742,1.293
39.358131,-1.2648,-0.1626,-2.2042,2.546
39.368205,-0.1645,0.1420,-0.2323,0.318
39.379607,0.8423,0.2803,0.1688,0.904
39.387242,0.0441,0.0059,0.0097,0.046
39.404005,-0.3894,-0.0333,0.8230,0.911
39.407093,-0.2147,0.0254,0.2420,0.325
39.419301,-0.1088,0.1039,0.0326,0.154
39.432791,-0.6987,-0.1706,0.4290,0.837
39.437261,-0.6700,-0.0137,0.0813,0.675
39.468905,-0.1151,-0.0134,0.4862,0.500
39.470099,0.1264,0.0358,0.6174,0.631
39.470764,-0.3557,-0.1111,0.3974,0.545
39.477455,-0.3589,-0.3461,0.5508,0.743
39.487365,-0.5773,-0.2968,0.5674,0.862
39.497814,-0.3957,-0.1492,0.6913,0.810
39.507132,-0.8909,-0.0996,0.9144,1.281
39.517042,0.2395,0.1854,0.9058,0.955
39.528758,-1.0604,-0.2551,1.1172,1.561
39.536938,-0.8043,-0.0286,-0.2422,0.840
39.547573,0.1642,0.3747,-1.2293,1.296
39.556932,-0.0421,0.3856,-1.3509,1.405
39.567600,-0.6196,0.2592,-0.7646,1.018
39.578631,-0.9922,0.3094,0.1486,1.050
39.590945,-0.9072,0.2620,0.0900,0.949
39.623540,-0.8941,0.1661,0.0707,0.912
39.625591,-0.5207,0.2568,-0.2248,0.623
39.626760,-0.5998,0.4655,-0.7874,1.094
39.627702,-1.2586,0.8216,-1.0406,1.828
39.637169,-2.6082,1.2178,-1.0561,3.066
39.647319,-3.1932,1.3508,-1.4316,3.751
39.657210,-4.5911,5.5175,-2.9704,7.768
39.667076,-6.6894,4.8929,-5.6464,10.028
39.677054,-5.2073,2.7946,-4.1827,7.240
39.686707,-2.8724,2.9997,-2.6061,4.903
39.697432,-5.0702,3.8297,0.4622,6.371
39.706990,-8.4106,4.2846,2.6869,9.814
39.717356,-9.7861,4.5445,1.5988,10.908
39.727669,-10.9125,4.0524,1.5855,11.748
39.740738,-11.3055,3.6967,2.4682,12.148
39.767391,-10.4620,4.2064,-1.2043,11.340
39.769953,-10.8116,7.3531,-5.6203,14.232
39.770886,-14.2558,9.8293,-3.0366,17.580
39.777936,-16.2944,10.9971,-4.2102,20.104
39.787057,-15.9619,13.6467,-8.4893,22.651
39.797445,-17.5846,9.7407,-4.6156,20.625
39.806937,-13.5564,8.0517,-2.4795,15.961
39.817598,-7.3821,4.6903,3.6324,9.470
39.827042,-0.4221,7.5875,4.6458,8.907
39.837415,-3.2190,8.6589,2.8360,9.663
39.847628,-11.5413,5.9785,0.4120,13.004
39.857240,-24.8302,0.1260,-0.1205,24.831
39.868347,-20.8023,-7.4414,-4.4199,22.531
39.877962,5.8688,1.2317,2.2977,6.422
39.898857,16.0676,-7.7614,6.1814,18.884
39.901215,19.0471,-15.3988,0.1172,24.493
39.906964,7.6034,-6.8048,3.1191,10.670
39.917173,-3.4127,-2.2536,1.7112,4.433
39.927325,-8.0216,-1.4184,-1.8926,8.363
39.937690,-10.8402,-2.1088,-1.3300,11.123
39.947171,-11.6835,-2.8656,-1.6931,12.148
39.957088,-11.1158,-3.2093,-2.7968,11.903
39.967146,-10.3332,-3.2581,-2.8023,11.191
39.978237,-8.4112,-3.0542,-2.6376,9.329
39.987036,-6.1571,-2.9182,-2.1907,7.157
40.001492,-5.1791,-3.4173,-1.6896,6.431
40.007523,-5.3052,-3.8432,-1.2773,6.674
40.032197,-6.2011,-4.1086,-1.0339,7.510
40.034223,-6.9686,-4.0346,-1.3739,8.169
40.037473,-7.4373,-3.5018,-1.7248,8.399
40.048364,-7.1730,-2.5408,-2.1700,7.913
40.057716,-6.1911,-1.4017,-2.4773,6.814
40.067100,-5.1131,-0.2489,-1.9242,5.469
40.077069,-6.2164,0.6534,-1.7630,6.495
40.088540,-5.4210,1.6534,-1.8850,5.973
40.098572,-4.3499,3.2061,-1.1345,5.522
40.107050,-3.4698,5.2300,-1.3229,6.414
40.117202,-1.8805,7.1414,-0.7164,7.420
40.127497,0.8501,8.8189,0.5796,8.879
40.137787,3.2275,9.3567,0.9355,9.942
40.151289,5.1203,9.3903,0.3639,10.702
40.157624,6.5310,9.4283,-1.3153,11.545
40.189019,8.8313,9.5476,-2.2868,13.205
40.191426,10.9626,9.3160,-1.6407,14.480
40.192060,12.0916,8.7832,-0.1714,14.946
40.199576,12.9394,8.1363,0.7016,15.301
40.207162,13.7464,6.9626,-0.8993,15.435
40.220385,14.4311,5.0432,0.5567,15.297
40.227282,13.6740,2.8456,2.1080,14.125
40.237380,13.6134,1.5651,2.9561,14.018
40.247045,14.4149,1.2600,6.6202,15.912
40.257178,13.6656,2.0809,8.7845,16.378
40.267080,7.4685,1.7847,7.9080,11.023
40.277416,3.0773,0.1690,4.0710,5.106
40.287305,10.4950,1.7938,4.4053,11.523
40.321611,18.2056,2.9481,3.1781,18.715
40.323911,-8.4087,30.5816,0.2104,31.717
40.324528,-15.3196,4.1593,5.9953,16.969
40.328990,-21.8938,-15.6583,9.0427,28.395
40.337006,-26.6362,-11.8296,-3.5649,29.362
40.348101,-2.0488,-5.6904,-12.1937,13.611
40.356949,26.7392,4.4045,-5.5454,27.661
40.367074,24.9850,5.7782,-1.7793,25.706
40.377198,12.3644,3.3011,0.0441,12.798
40.387101,11.4756,3.5054,-2.9345,12.353
40.398096,16.4183,2.6444,4.8361,17.319
40.407016,15.0823,2.8028,12.5352,19.811
40.417058,8.7070,1.4097,4.3584,9.838
40.426991,-1.1914,-0.3149,-2.5332,2.817
40.438280,-3.0875,-0.8516,-2.4353,4.024
40.482657,5.8147,0.0756,6.2288,8.521
40.484760,9.4759,0.1615,11.4566,14.869
40.485751,3.0780,0.9297,-0.3188,3.231
40.486491,-3.2501,-0.6973,-4.4308,5.539
40.487078,-3.5667,-1.1358,2.1232,4.303
40.497693,0.3131,-0.2087,4.7726,4.787
40.507102,1.9950,0.3156,2.7251,3.392
40.517168,1.2175,0.5344,0.3450,1.374
40.527213,0.2141,0.3403,-0.9886,1.067
40.537646,-0.4613,0.3620,-0.1026,0.595
40.547855,-0.2349,0.3839,-0.1214,0.466
40.557104,-0.0577,0.1608,-0.1600,0.234
40.569086,-0.2622,0.1634,0.1517,0.344
40.578290,-0.8389,0.0878,0.6584,1.070
40.606830,-1.1724,-0.0955,1.2250,1.698
40.609207,-0.7946,-0.4061,1.4920,1.738
40.609913,-0.0380,-0.5696,1.4213,1.532
40.617626,0.3169,-0.5275,1.1406,1.296
40.626979,0.1066,-0.3684,1.0212,1.091
40.637081,-0.3947,-0.2687,0.9646,1.076
40.647948,-0.7291,-0.2281,0.9511,1.220
40.657059,-0.6141,-0.1680,0.6369,0.901
40.667045,-0.6088,-0.2256,0.5805,0.871
40.677190,-0.8500,-0.0870,0.9958,1.312
40.687270,-0.5929,-0.2034,0.6110,0.875
40.702469,-0.3090,-0.0747,0.4362,0.540
40.707066,0.1121,0.0049,0.2620,0.285
40.737676,-0.1025,0.0746,-0.0279,0.130
40.739136,-0.6975,0.0068,-0.0154,0.698
40.739478,-0.7449,0.0866,-0.3771,0.839
40.748141,-0.5890,0.4610,-0.8099,1.102
40.757262,-0.0517,0.6496,-1.5998,1.727
40.767987,-0.8078,0.4562,-0.6734,1.146
40.784319,-0.2428,0.5186,-0.9092,1.074
40.787044,-0.3151,0.4246,-0.6508,0.839
40.798209,-1.0341,0.4781,-0.0346,1.140
40.807031,-2.2071,1.2188,0.1660,2.527
40.817868,-3.0044,2.2844,-1.0200,3.910
40.827255,-5.4611,2.7449,-0.0694,6.113
40.837206,-4.6050,3.2881,-3.0547,6.430
40.852935,-3.9965,3.3273,-3.0091,6.008
40.858837,-3.7989,3.8628,-3.9397,6.699
40.889858,-3.6484,3.5715,-4.6994,6.939
40.891932,-3.9343,3.2595,-3.6402,6.273
40.892677,-4.8837,3.5454,-2.8430,6.671
40.899765,-6.5292,4.4112,-1.4483,8.012
40.907113,-8.2542,5.2606,-0.3482,9.794
40.917383,-10.4004,6.2336,-0.0033,12.125
40.927031,-12.9781,7.1316,-0.4300,14.815
40.937644,-14.8496,8.5729,-0.4535,17.153
40.948498,-16.0029,11.8910,-3.3318,20.214
40.957099,-19.4330,13.8991,-4.8133,24.372
40.968323,-23.4606,7.5130,-6.0478,25.366
40.977067,-19.7598,3.1515,-10.5218,22.607
40.989667,-11.1898,1.2222,6.6978,13.098
41.024784,5.8662,10.3187,7.5369,14.060
41.027257,5.7245,10.4373,2.2002,12.106
41.028608,-5.1609,5.9495,0.5324,7.894
41.030744,-17.1850,1.8165,-0.3474,17.284
41.037678,-30.6925,-10.2248,-1.6320,32.392
41.048656,-2.6749,-1.2497,-1.2540,3.208
41.057101,12.4153,0.1078,6.1600,13.860
41.068457,16.6115,-9.5263,0.3862,19.153
41.077011,16.6753,-12.3732,1.2350,20.801
41.087970,4.7372,-5.5994,2.5462,7.764
41.098102,-5.6657,-2.7156,-0.9473,6.354
41.107008,-11.1459,-2.1937,-3.9793,12.037
41.119459,-15.2960,-2.7296,-3.6196,15.954
41.127000,-14.8077,-2.5435,-4.6546,15.729
41.153712,-11.8032,-2.5342,-3.9858,12.713
41.156914,-8.3720,-3.2199,-2.1282,9.219
41.158323,-5.4483,-3.9415,-0.6264,6.754
41.166984,-4.4125,-4.8610,-0.3853,6.576
41.177723,-5.5884,-4.9806,-0.6310,7.512
41.187327,-7.5912,-4.4052,-1.7022,8.940
41.198330,-9.1130,-3.5947,-3.3482,10.353
41.207074,-9.8299,-2.7074,-4.1414,11.005
41.217233,-9.3914,-1.7800,-4.2941,10.479
41.227138,-7.3959,-0.9745,-3.6697,8.314
41.237567,-3.9245,-0.3822,-2.5145,4.677
41.249009,-5.0456,-0.2586,-2.6328,5.697
41.258537,-1.7828,1.0071,-1.9427,2.823
41.270233,-2.5696,2.0467,-0.7427,3.368
41.277762,-0.3111,3.2655,-1.2717,3.518
41.307941,1.7806,4.5061,0.4688,4.868
41.310200,2.6233,5.2005,0.3026,5.833
41.310724,2.3922,5.8723,0.4864,6.359
41.317711,1.8022,7.0162,0.2997,7.250
41.327135,1.3550,8.5272,0.1540,8.636
41.337682,2.9748,10.1780,0.7870,10.633
41.348717,7.2749,11.2096,1.1393,13.412
41.357222,11.5155,10.9027,1.1289,15.898
41.367301,12.8638,9.6502,0.2894,16.084
41.377094,11.2464,7.3939,1.0706,13.502
41.387426,9.5345,6.1410,3.9698,12.016
41.397651,9.7259,5.7560,4.2648,12.079
41.407270,11.4661,4.5588,4.1809,13.028
41.438195,14.2041,2.4466,7.1404,16.085
41.440122,15.1001,1.0673,9.5726,17.911
41.440512,12.7847,0.9188,8.7162,15.500
41.447716,7.7238,0.4790,5.4985,9.493
41.457033,10.4640,1.6621,3.8992,11.290
41.467150,15.9996,3.1280,2.9632,16.570
41.477331,12.8968,15.5264,0.4879,20.190
41.487117,-18.3505,21.4244,-2.0951,28.287
41.500428,-3.6511,-12.9925,3.1520,13.859
41.506979,-19.3311,-4.8587,-0.5681,19.940
41.517887,-15.9067,-7.5783,-8.7086,19.654
41.527402,5.4603,-1.5556,-4.2496,7.092
41.537151,18.2887,2.3452,-1.4976,18.499
41.547093,13.5507,2.4874,3.2352,14.152
41.557585,8.9228,2.2061,-1.2032,9.270
41.598847,11.0160,3.3538,-3.2497,11.965
41.601820,11.4899,2.4415,-0.9229,11.783
41.602807,6.9412,0.6129,13.3767,15.083
41.603468,4.2589,0.3901,6.5413,7.815
41.607108,3.1578,1.1915,-0.3944,3.398
41.618295,9.5143,2.3965,-4.1121,10.638
41.627111,8.1372,0.6382,4.7671,9.452
41.637684,3.1237,0.2691,5.0140,5.914
41.647033,-0.7210,-0.6507,-0.9987,1.393
41.657702,-1.7329,-0.7655,2.7947,3.376
41.668052,0.5902,0.3077,3.7141,3.773
41.676938,1.3671,-0.0413,2.5586,2.901
41.687988,-0.4541,-0.0094,2.3108,2.355
41.698211,-1.4307,-0.1938,1.9279,2.409
41.723954,-0.6381,0.1025,0.5055,0.820
41.725929,0.4457,0.4677,-0.6987,0.952
41.728898,0.2669,0.4701,-0.7890,0.956
41.737723,-0.4581,0.3451,-0.1007,0.582
41.747092,-0.6447,0.0929,0.3120,0.722
41.757673,-0.4414,-0.2276,0.7743,0.920
41.768485,-0.2030,-0.4885,1.5071,1.597
41.777361,-0.0863,-0.5155,1.2349,1.341
41.787091,-0.0300,-0.3071,0.7084,0.773
41.797095,-0.2171,-0.2656,0.7034,0.783
41.806974,-0.3938,-0.1851,0.8470,0.952
41.822035,-0.2861,-0.1439,0.7187,0.787
41.831919,-0.3745,-0.2010,0.8584,0.958
41.860378,-0.4921,-0.2388,1.2365,1.352
41.862632,-0.3164,-0.4730,1.0128,1.162
41.863272,-0.1121,-0.5506,1.2744,1.393
41.869828,-0.4757,-0.6089,1.8819,2.034
41.877535,-0.6333,-0.3243,1.2412,1.431
41.887424,-0.8225,-0.0400,0.3125,0.881
41.897404,-0.5041,0.4799,-1.5365,1.687
41.907414,0.3025,0.5791,-2.0102,2.114
41.917349,-0.2332,0.3847,-0.9763,1.075
41.927151,-0.3167,-0.1329,-0.8208,0.890
41.937489,-0.7727,0.2520,0.4446,0.926
41.947084,-0.7499,0.1567,0.5541,0.945
41.957535,-1.3074,0.4439,0.1663,1.391
41.973070,-1.3982,0.5746,-0.5531,1.610
41.977501,-0.4449,0.6869,-1.2673,1.509
42.007956,-0.2982,0.7411,-0.8885,1.195
42.010453,-0.9266,0.9822,-1.1033,1.744
42.011035,-1.7645,2.4106,-2.4377,3.856
42.017772,-4.4918,4.1551,-3.0209,6.824
42.026999,-4.8568,3.7176,-3.8539,7.229
42.037081,-3.8925,2.9239,-3.7875,6.168
42.046844,-3.1730,2.6174,-4.1034,5.810
42.057453,-4.3415,3.1517,-3.0369,6.165
42.067987,-6.7718,3.9988,-0.5780,7.886
42.076895,-7.8255,4.2975,1.0802,8.993
42.087244,-8.4468,4.0492,2.3476,9.657
42.096778,-8.4741,4.4021,0.5905,9.568
42.106892,-9.0016,6.4096,-2.7793,11.395
42.135062,-12.1236,7.5783,-2.8076,14.570
42.138432,-14.2481,8.6214,-2.7484,16.879
42.139669,-14.2638,12.8868,-6.5123,20.296
42.147067,-18.0453,12.9643,-5.1406,22.806
42.157184,-18.6772,11.6424,-5.4972,22.685
42.167454,-14.9913,9.2528,-6.3522,18.727
42.177028,-5.5042,5.2743,3.8694,8.549
42.187267,3.7810,6.7024,7.8033,10.959
42.197112,0.3857,7.1808,5.3099,8.939
42.207139,-9.2669,5.0222,1.8586,10.703
42.218501,-21.8231,-0.3095,-0.9938,21.848
42.228066,-28.8209,-11.1129,-2.6054,30.999
42.237699,-1.3079,0.8414,-1.9720,2.511
