time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.006405,0.0426,0.2052,-0.3947,0.447
0.007449,0.1104,0.1954,-0.3155,0.387
0.017531,0.0711,0.1367,-0.2281,0.275
0.025528,-0.0163,-0.0002,-0.0339,0.038
0.034761,-0.1328,-0.1273,0.1695,0.250
0.043993,-0.2495,-0.2054,0.2555,0.412
0.054469,-0.2982,-0.2443,0.3225,0.503
0.064159,-0.1516,-0.2245,0.4101,0.491
0.074355,-0.0839,-0.1657,0.2833,0.339
0.084487,-0.0359,-0.0579,0.1179,0.136
0.094926,0.0709,0.0397,-0.1054,0.133
0.106041,0.1000,0.1180,-0.2219,0.270
0.116024,0.1104,0.0982,-0.2116,0.258
0.124279,0.0135,0.0294,-0.1141,0.119
0.134078,-0.1411,-0.0587,0.0607,0.164
0.150177,-0.1003,-0.0979,0.1180,0.183
0.155777,-0.1571,-0.0879,0.0963,0.204
0.164235,-0.2441,-0.0681,0.0946,0.271
0.174960,-0.1255,-0.0482,0.0238,0.137
0.184270,0.0513,0.0109,-0.0565,0.077
0.194128,0.0230,0.0212,-0.0598,0.067
0.205931,-0.0833,0.0021,-0.0433,0.094
0.214198,-0.1699,-0.0757,0.0507,0.193
0.224499,-0.1687,-0.1436,0.0957,0.241
0.234007,-0.1973,-0.1820,0.2286,0.353
0.244301,0.1462,-0.1912,0.2256,0.330
0.256836,0.3246,-0.0339,-0.0913,0.339
0.264391,-1.3891,-0.1515,0.1907,1.410
0.274583,-0.0187,-0.1307,0.3835,0.406
0.284192,0.6058,0.0760,-0.2853,0.674
0.294426,0.0758,0.1552,-0.1508,0.229
0.306130,-0.2665,0.0479,-0.1541,0.312
0.314148,-0.2564,-0.0688,-0.0698,0.274
0.324481,-0.2373,-0.2247,0.3279,0.463
0.334435,-0.1798,-0.2725,0.3431,0.474
0.344381,-0.1129,-0.1735,0.2715,0.341
0.355167,-0.0367,-0.0156,-0.0156,0.043
0.364243,0.0892,0.1419,-0.2432,0.295
0.374830,0.1665,0.1920,-0.2766,0.376
0.384253,0.0881,0.1832,-0.2710,0.339
0.395313,-0.0578,0.1159,-0.2190,0.254
0.404811,-0.1254,-0.0105,-0.0576,0.138
0.414474,-0.2617,-0.1756,0.2487,0.401
0.424311,-0.2712,-0.3412,0.5081,0.669
0.433966,-0.1440,-0.3989,0.6603,0.785
0.444530,-0.1349,-0.3690,0.5901,0.709
0.455439,-0.1160,-0.2219,0.3943,0.467
0.464302,-0.0190,-0.0750,0.1118,0.136
0.474392,0.0293,0.0127,-0.1115,0.116
0.484196,-0.0394,0.1006,-0.1490,0.184
0.494816,-0.0293,0.1297,-0.1869,0.229
0.505640,0.0297,0.0904,-0.1377,0.167
0.514086,-0.0673,0.0413,-0.0791,0.112
0.524961,-0.0957,-0.0273,0.0278,0.103
0.534931,-0.0453,-0.0271,0.0263,0.059
0.544749,0.0145,-0.0074,-0.0140,0.021
0.558132,-0.0225,-0.0270,-0.0747,0.083
0.564568,-0.0205,-0.0563,0.0115,0.061
0.574958,-0.0271,-0.0267,0.0970,0.104
0.584536,-0.0539,-0.0757,0.0457,0.104
0.594472,-0.1389,-0.0756,0.1120,0.194
0.606245,-0.1952,-0.1442,0.2081,0.320
0.614370,-0.1731,-0.1247,0.1770,0.277
0.625941,-0.0342,-0.0463,0.0977,0.113
0.634068,0.1148,0.1007,-0.1386,0.206
0.644546,-0.0098,0.1790,-0.2382,0.298
0.656012,0.0428,0.1595,-0.3293,0.368
0.664389,0.0168,0.0323,-0.2446,0.247
0.676194,-0.0264,0.1604,0.0135,0.163
0.684131,-0.0427,-0.1724,0.0188,0.179
0.695568,-0.2240,-0.2699,0.3562,0.500
0.709527,-0.2104,-0.3184,0.5475,0.667
0.714496,-0.1575,-0.2788,0.4060,0.517
0.724670,-0.6349,-0.3472,-0.5875,0.932
0.735887,0.2702,0.2336,0.6558,0.747
0.744347,-0.2177,0.3613,-0.1898,0.463
0.757322,0.4211,-0.0300,-0.2927,0.514
0.764279,-0.1838,0.0192,-0.0507,0.192
0.776679,-0.3854,-0.1560,0.1373,0.438
0.784290,-0.0599,-0.1650,0.2113,0.275
0.795669,-0.0575,-0.1932,0.3224,0.380
0.806269,-0.1338,-0.2418,0.4759,0.550
0.815997,-0.0918,-0.2219,0.1690,0.294
0.824631,-0.2268,-0.1140,0.1869,0.315
0.834984,0.0501,-0.1432,-0.1780,0.234
0.844323,-0.4086,-0.1235,0.3105,0.528
0.857807,0.1621,-0.1137,-0.1028,0.223
0.864644,0.1639,-0.0449,0.1015,0.198
0.875495,-0.1063,0.0139,-0.0683,0.127
0.884381,-0.2111,0.0728,-0.1782,0.286
0.895948,-0.1190,0.0730,-0.2209,0.261
0.907215,-0.2048,0.0538,-0.0769,0.225
0.915153,-0.0448,0.0152,-0.0913,0.103
0.925171,-0.1604,-0.0724,0.1308,0.219
0.935033,-0.4027,-0.1994,0.3424,0.565
0.944332,-0.3429,-0.3266,0.4878,0.680
0.956995,-0.2256,-0.4147,0.4581,0.658
0.964360,-0.3147,-0.4147,0.6450,0.829
0.976890,-0.2484,-0.3269,0.5503,0.687
0.984222,-0.1132,-0.1805,0.2503,0.329
0.995358,-0.1458,-0.0347,-0.0169,0.151
1.004582,-0.1773,0.0724,-0.1498,0.243
1.015454,-0.0142,0.1009,-0.3204,0.336
1.025315,0.0229,0.0320,-0.1414,0.147
1.035454,0.1578,0.1201,-0.1686,0.260
1.044519,0.2157,0.1789,-0.2368,0.367
1.057760,0.0101,0.1400,-0.3067,0.337
1.064254,-0.3227,-0.0361,-0.0930,0.338
1.076283,-0.4603,-0.1626,0.1287,0.505
1.084288,-0.2954,-0.2893,-0.1578,0.443
1.095339,-0.0062,-0.1595,0.4735,0.500
1.104491,-0.0775,0.0571,0.8045,0.810
1.115507,-0.4035,-0.0705,0.4047,0.576
1.126031,-0.0824,-0.0810,-0.4831,0.497
1.136417,0.2265,0.0173,-0.3148,0.388
1.144547,-0.0302,-0.0508,0.2827,0.289
1.158461,-0.4833,-0.0503,0.0957,0.495
1.164347,-0.0642,-0.0302,-0.3263,0.334
1.176141,0.1371,0.0888,-0.1036,0.193
1.184416,0.2526,0.1487,-0.2343,0.375
1.195530,0.1040,0.1213,-0.0549,0.169
1.203997,0.0940,0.1323,-0.1581,0.227
1.215603,0.0161,0.0852,-0.1172,0.146
1.224267,-0.2186,-0.0801,0.1221,0.263
1.234974,-0.2770,-0.2842,0.3792,0.549
1.244406,-0.2577,-0.3910,0.6298,0.785
1.259422,-0.1614,-0.3604,0.6262,0.740
1.264375,-0.0844,-0.2325,0.4099,0.479
1.276990,-0.0670,-0.0657,0.1167,0.150
1.284548,-0.0095,0.0617,-0.1274,0.142
1.296520,-0.0112,0.0910,-0.1948,0.215
1.304523,-0.0119,0.1009,-0.1062,0.147
1.315497,-0.0715,0.0518,-0.1548,0.178
1.325162,0.3399,0.2579,-1.1063,1.186
1.335121,-0.5231,-0.1431,0.6355,0.835
1.344334,0.2700,-0.3390,-0.0318,0.435
1.357481,0.0349,-0.0245,0.1125,0.120
1.364433,-0.2000,-0.1126,0.2783,0.361
1.379267,0.0550,-0.0539,-0.0841,0.114
1.384308,-0.0131,0.0637,-0.0355,0.074
1.395709,0.0077,0.0540,-0.0561,0.078
1.404298,0.0383,0.0343,-0.0469,0.070
1.415993,-0.1553,-0.1225,0.0202,0.199
1.425009,-0.4478,-0.1813,0.3327,0.587
1.435272,-0.0844,-0.2596,0.2043,0.341
1.444299,-0.0743,-0.2105,0.3117,0.383
1.457716,-0.1520,-0.1322,0.2333,0.308
1.464368,-0.2791,-0.0736,0.1262,0.315
1.475788,-0.1813,-0.0445,-0.1958,0.271
1.484273,-0.0839,-0.0150,0.0688,0.110
1.495449,-0.1045,0.0245,-0.0689,0.128
1.504182,0.0416,0.1031,-0.1183,0.162
1.515362,0.0508,0.1133,-0.1194,0.172
1.524928,0.0410,0.0842,-0.3755,0.387
1.536087,-0.1642,-0.0910,-0.0768,0.203
1.544689,-0.2028,-0.2176,0.2918,0.417
1.555255,-0.3402,-0.3241,0.4041,0.620
1.564341,-0.3901,-0.3429,0.4993,0.720
1.576171,-0.6968,-0.4203,0.1438,0.826
1.584540,0.0255,-0.1350,0.6031,0.619
1.595369,0.2549,-0.0071,-0.1400,0.291
1.604496,0.1245,0.1794,-0.0804,0.233
1.616106,-0.2020,0.1697,-0.7950,0.838
1.624935,0.3846,0.2391,-0.4143,0.614
1.635288,0.1677,0.0931,-0.3395,0.390
1.644538,0.8541,0.2805,0.1270,0.908
1.654913,-0.1517,-0.1308,0.0245,0.202
1.664491,-1.3045,-0.1309,0.7576,1.514
1.678017,-0.1478,-0.5233,0.3856,0.667
1.684968,-0.3840,-0.2884,0.3584,0.599
1.696495,-0.1121,-0.2400,0.0981,0.282
1.704371,-0.2414,-0.2209,0.4542,0.560
1.715649,-0.1372,-0.2318,0.4020,0.484
1.725418,-0.1597,-0.2230,0.6825,0.736
1.735378,-0.2623,-0.2547,0.3711,0.521
1.744556,-0.3738,-0.3252,0.4397,0.662
1.755092,-0.3219,-0.3477,0.5933,0.759
1.764499,-0.2097,-0.2716,0.4104,0.535
1.777344,0.0165,-0.0892,0.2170,0.235
1.784296,0.0105,0.0353,-0.0611,0.071
1.795846,-0.1350,0.0406,-0.0660,0.156
1.804616,-0.0719,0.0671,-0.0987,0.139
1.815686,-0.0411,0.0039,-0.0548,0.069
1.828310,-0.1152,-0.0674,0.1570,0.206
1.835586,-0.1824,-0.1401,0.1909,0.299
1.844503,-0.1392,-0.0743,0.0406,0.163
1.855702,0.0183,-0.0292,0.1339,0.138
1.864573,-0.0659,-0.0712,-0.0554,0.112
1.876134,0.0044,-0.0064,-0.1004,0.101
1.884655,0.2052,0.1383,-0.1447,0.287
1.895693,0.0323,0.0369,-0.2323,0.237
1.904395,0.0191,0.1919,-0.2992,0.356
1.915391,0.1618,0.2583,-0.5495,0.628
1.926673,0.0030,0.2767,-0.5131,0.583
1.936241,0.0302,0.1872,-0.4859,0.522
1.944489,-0.2159,-0.0878,-0.1296,0.267
1.955199,-0.5122,-0.4313,0.3932,0.777
1.964698,-0.3973,-0.4509,0.7190,0.937
1.977162,-0.1679,-0.2746,0.6367,0.713
1.984620,0.1025,0.0387,0.0930,0.144
1.995747,-0.0694,0.1652,-0.2999,0.349
2.004330,-0.1220,-0.0117,-0.2160,0.248
2.016127,-0.1668,-0.2084,0.3794,0.464
2.027251,-0.4168,-0.4835,0.6904,0.940
2.035224,-0.4720,-0.5038,0.9735,1.193
2.044639,-0.1743,-0.2103,0.7468,0.795
2.055018,0.1483,0.2685,-0.1083,0.325
2.064315,0.0240,0.5120,-0.6533,0.830
2.077093,-0.2111,0.3915,-0.2481,0.509
2.084380,-0.2865,-0.1793,0.4649,0.575
2.097183,-0.4740,-0.6538,1.1813,1.431
2.104535,-0.7469,-0.9905,1.4220,1.887
2.116885,-0.8898,-0.9472,1.3694,1.888
2.124429,-0.5398,-0.4118,0.2761,0.733
2.135446,0.6636,0.3280,-0.5334,0.912
2.144541,0.9634,0.3643,-0.8445,1.332
2.155191,0.4380,0.7326,-1.3219,1.574
2.164470,0.1363,0.9457,-1.6112,1.873
2.177078,0.1464,0.7759,-1.1691,1.411
2.184424,0.1113,0.1759,-0.6023,0.637
2.195477,0.3101,-0.1893,0.6376,0.734
2.204397,-0.1849,-1.1717,1.3313,1.783
2.215798,-0.4459,-1.1353,2.0538,2.389
2.224346,-0.1468,-0.9413,1.9075,2.132
2.235397,-0.2045,-0.4059,0.8666,0.979
2.247333,-0.3864,0.4539,-0.6446,0.878
2.256313,0.2509,0.7738,-1.7912,1.967
2.264561,1.1476,0.9189,-2.5532,2.946
2.277371,1.1654,0.5729,-1.8735,2.280
2.284694,0.1305,0.0905,-0.4440,0.472
2.295841,-0.1540,-0.1574,0.4253,0.479
2.304456,0.1364,-0.3750,0.8911,0.976
2.315965,-0.2056,-0.4274,1.1069,1.204
2.324205,-0.5707,-0.1555,0.7928,0.989
2.335928,-0.5225,0.1834,-0.1393,0.571
2.344322,-0.3814,0.3183,-0.6850,0.846
2.355102,-0.3579,0.3253,-0.5021,0.697
2.364492,-0.3073,0.2356,-0.4929,0.627
2.380538,-0.4536,0.0673,-0.8737,0.987
2.384293,-0.1599,0.2435,-0.8706,0.918
2.396156,0.1717,0.3815,-0.2069,0.467
2.404243,-0.1143,-0.0983,0.1929,0.245
2.415908,0.0891,-0.1168,0.3938,0.420
2.424909,-0.1571,-0.1754,0.4521,0.510
2.435167,-0.1880,-0.2045,0.8838,0.926
2.444229,-0.1698,0.0012,0.6127,0.636
2.454973,0.1215,-0.1368,0.4569,0.492
2.464231,0.1202,-0.2848,0.8385,0.894
2.475038,-0.3604,0.0072,0.3757,0.521
2.484629,-0.1849,-0.0726,0.1250,0.235
2.496282,-0.1098,-0.2118,0.2545,0.349
2.504419,-0.3667,0.0027,-0.0359,0.368
2.515546,-0.2336,0.0699,0.0129,0.244
2.524394,0.1251,0.0006,0.3396,0.362
2.537193,-0.0673,-0.2654,0.1564,0.315
2.544837,-0.0222,-0.1485,0.2299,0.275
2.555462,0.3341,-0.1300,0.0757,0.366
2.564701,0.1937,-0.2781,0.0816,0.349
2.579082,-0.1515,-0.1034,0.3289,0.377
2.584372,0.0234,-0.0457,0.3920,0.395
2.595527,0.4131,0.6290,0.2887,0.806
2.604303,-0.7527,-0.1673,-0.2409,0.808
2.615706,0.0184,-0.0221,0.0806,0.086
2.624128,0.0353,0.0159,0.0898,0.098
2.635329,-0.0660,0.0432,-0.2031,0.218
2.644814,-0.1660,0.2479,-0.2526,0.391
2.655918,0.6138,0.3054,-0.3331,0.762
2.664415,0.1817,0.3039,-0.1758,0.395
2.675542,-0.0918,0.1834,0.0831,0.221
2.684364,-0.2294,-0.0634,0.4213,0.484
2.695951,-0.3880,-0.2915,1.1971,1.292
2.704355,-0.1942,-0.3519,1.7760,1.821
2.715655,0.2222,-0.2170,1.4869,1.519
2.724239,0.3465,-0.1405,0.9514,1.022
2.736352,0.3225,-0.2412,0.3428,0.529
2.744503,0.0675,-0.1061,0.1433,0.191
2.755234,-0.0883,-0.0993,0.1045,0.169
2.764811,0.1987,-0.0131,0.1505,0.250
2.778896,0.6282,0.0225,0.2960,0.695
2.784454,0.1067,0.0886,0.2607,0.295
2.796180,-0.7638,0.3499,0.1946,0.862
2.804467,-1.4771,0.4666,0.2491,1.569
2.816481,-1.3390,0.6348,-0.0741,1.484
2.824209,1.9018,2.5891,2.1668,3.875
2.835293,4.0738,1.7487,5.2948,6.906
2.846095,3.5286,0.2319,6.5010,7.401
2.855835,2.3154,0.3651,6.2667,6.691
2.866111,0.2273,1.5244,4.6314,4.881
2.875525,-0.3791,-0.5505,1.9456,2.057
2.885759,0.5605,-1.8090,0.8120,2.061
2.897579,1.7339,-1.2704,-0.1544,2.155
2.904370,2.8949,-0.4980,-0.8771,3.066
2.915778,3.5800,-0.1952,-2.1103,4.160
2.924444,3.2245,-0.4379,-4.2292,5.336
2.935487,2.3142,-0.5267,-5.6712,6.148
2.949351,1.3541,-0.4605,-6.4477,6.604
2.955773,0.5270,-0.5448,-6.3183,6.364
2.965017,-0.1849,-0.7461,-5.5547,5.608
2.975696,-0.5910,-0.8734,-4.1072,4.240
2.984859,-0.9410,-1.1157,-3.4702,3.765
2.997605,-1.2643,-1.1063,-3.4564,3.843
3.004302,-1.3210,-0.9753,-3.3714,3.750
3.015616,-1.3067,-0.8073,-3.5635,3.880
3.024269,-1.2510,-0.6750,-3.6165,3.886
3.035774,-1.1851,-0.5933,-3.5089,3.751
3.046076,-1.2305,-0.4894,-3.6401,3.873
3.055942,-1.5501,-0.4460,-3.5161,3.868
3.065096,-2.0109,-0.5276,-3.1424,3.768
3.075283,-2.2049,-0.6486,-2.7139,3.556
3.084396,-1.8742,-0.6299,-2.1201,2.899
3.096881,-1.2849,-0.5216,-1.3923,1.965
3.104643,-0.7087,-0.4815,-0.8753,1.225
3.115605,-0.3692,-0.3817,-0.5784,0.785
3.125051,-0.2337,-0.2923,-0.3851,0.537
3.136421,-0.1099,-0.2899,-0.0839,0.321
3.146877,0.1206,-0.2385,0.1559,0.309
3.155989,0.3926,-0.1848,0.3368,0.549
3.164547,0.7134,-0.1022,0.5391,0.900
3.175256,0.9436,0.0031,0.9335,1.327
3.184548,1.0805,0.0186,1.2702,1.668
3.196745,1.1245,-0.0796,1.6121,1.967
3.204456,1.3148,-0.1412,1.7905,2.226
3.216554,1.5493,-0.1300,1.7192,2.318
3.224233,1.6798,-0.0636,1.5623,2.295
3.235395,1.6329,-0.0528,1.4945,2.214
3.247343,1.4436,-0.0561,1.5174,2.095
3.255491,1.2259,0.0803,1.5056,1.943
3.264262,1.0094,0.2525,1.4602,1.793
3.276322,0.7431,0.2602,1.3734,1.583
3.284436,0.6041,0.2061,1.2370,1.392
3.299582,0.5415,0.1440,1.0323,1.175
3.304561,0.4021,0.1281,0.8826,0.978
3.315669,0.2141,0.0249,0.8156,0.844
3.324318,-0.0114,-0.0804,0.7918,0.796
3.335270,-0.1284,-0.1163,0.7790,0.798
3.344230,-0.0984,-0.0848,0.7971,0.808
3.355220,0.0117,0.0258,0.8948,0.895
3.366334,-0.0242,0.1647,0.9991,1.013
3.375837,-0.2813,0.0982,1.1270,1.166
3.384280,-0.4527,-0.0373,1.2329,1.314
3.397304,-0.3894,-0.0926,1.2850,1.346
3.404598,-0.0948,-0.1188,1.1855,1.195
3.415565,0.3055,-0.1232,0.8917,0.951
3.424214,0.5109,-0.1196,0.4738,0.707
3.435445,2.0844,2.1007,-1.0759,3.149
3.444282,-0.0644,-0.0995,-0.8352,0.844
3.459190,-2.0450,-0.0719,-1.9185,2.805
3.466021,-2.3465,1.0150,-2.2551,3.409
3.475723,-3.4226,0.5577,-1.7775,3.897
3.484369,-4.1822,0.3729,-2.2254,4.752
3.499312,-3.9594,-0.1567,-2.7528,4.825
3.504697,-2.9293,1.0320,-4.2495,5.263
3.514050,-1.6659,1.3415,-3.4280,4.041
3.524207,-0.2583,0.3011,-3.5530,3.575
3.534395,1.4568,0.1847,-3.9047,4.172
3.544515,0.8321,1.1182,-2.5671,2.921
3.554146,2.2269,-0.1133,3.7404,4.355
3.566161,-1.5248,-0.1190,4.4392,4.695
3.574182,-10.2734,-0.4002,8.1235,13.103
3.584406,0.1566,-1.8382,9.3778,9.558
3.594193,3.7997,-0.4747,3.3089,5.061
3.605182,0.9928,0.3141,-2.5817,2.784
3.616602,-1.3168,0.3777,-0.6094,1.499
3.624504,-2.5911,0.8144,-1.7411,3.226
3.634891,-0.8874,0.4881,-1.9286,2.178
3.644458,0.3491,0.0950,-0.6656,0.758
3.654253,-0.3528,0.0939,-0.1995,0.416
3.666255,-0.6334,0.2007,-0.7040,0.968
3.674255,-0.4552,0.2004,-0.5366,0.732
3.684787,-0.4549,0.2691,-0.9504,1.087
3.695129,-0.4463,0.2012,-0.8478,0.979
3.704367,-0.1935,0.0946,-0.0441,0.220
3.714296,0.1868,0.0765,0.3175,0.376
3.725300,0.0886,0.1265,0.0744,0.171
3.734397,-0.2532,0.0095,0.2941,0.388
3.745549,-0.2011,-0.0779,0.5899,0.628
3.755566,-0.1806,-0.0384,0.4147,0.454
3.764853,-0.2994,0.0987,0.0203,0.316
3.774907,-0.2790,0.2358,-0.1896,0.412
3.785143,-0.1514,0.2751,-0.4099,0.516
3.794728,-0.2103,0.1968,-0.3270,0.436
3.804533,-0.5045,0.0206,-0.1668,0.532
3.815433,-0.5251,0.0310,-0.0856,0.533
3.825282,-0.3319,0.0417,-0.1618,0.372
3.835128,-0.3553,-0.0551,-0.0427,0.362
3.844493,-0.3598,-0.0636,0.1351,0.390
3.854807,-0.2964,-0.1210,0.3626,0.484
3.865139,-0.4689,-0.1785,0.1892,0.536
3.874305,-0.6130,-0.1379,-0.1694,0.651
3.885321,-0.5138,-0.1851,-0.1470,0.566
3.894714,-0.8768,-0.3202,-0.0176,0.934
3.904264,-0.0657,-0.0525,0.4912,0.498
3.919032,-0.0296,-0.2856,0.4177,0.507
3.924584,-0.2963,-0.4503,1.1884,1.305
3.935244,-0.4255,-0.4783,1.0419,1.223
3.944894,-0.2123,-0.3794,0.8319,0.939
3.954239,0.2455,-0.1535,0.6561,0.717
3.966823,-0.1289,-0.3207,0.2210,0.410
3.974954,-0.4920,-0.3217,0.3365,0.677
3.986209,-0.3557,-0.0774,-0.3220,0.486
3.994413,-0.1027,0.0985,-0.5810,0.598
4.004700,-0.2614,0.2064,-0.7454,0.816
4.016122,-0.3217,0.1576,-0.8045,0.881
4.025747,0.8249,0.5699,0.0063,1.003
4.035871,0.8168,0.5600,-1.1713,1.534
4.044312,0.5204,0.6183,-0.4791,0.939
4.054439,0.1692,0.3133,0.0452,0.359
4.068801,-0.4344,-0.0313,0.3753,0.575
4.074735,-0.4983,-0.2192,1.1964,1.314
4.084955,0.5059,0.2392,0.3181,0.644
4.094475,0.6397,0.3242,-0.5357,0.895
4.104575,0.1996,0.3697,-0.1367,0.442
4.125509,0.7524,0.9939,-0.5357,1.357
4.126974,1.9063,1.2557,-1.3223,2.638
4.139437,1.2252,0.5465,-0.7524,1.538
4.144747,-0.7123,0.4747,-0.8658,1.218
4.154320,1.0365,2.0017,-1.7542,2.856
4.167696,3.1695,2.1859,-2.3335,4.502
4.174434,2.9757,2.3008,-1.7034,4.129
4.184536,2.2096,1.5529,-0.9252,2.855
4.194127,2.1129,1.5801,-0.3672,2.664
4.207022,2.4191,1.7356,-0.7644,3.074
4.215788,3.6583,2.5788,-1.0191,4.590
4.225080,4.5119,3.0211,-1.4334,5.616
4.235381,4.8756,3.2304,-2.1293,6.224
4.244424,5.4773,3.9439,-2.9141,7.352
4.254960,6.4078,4.1152,-3.5608,8.407
4.265784,6.9143,4.5204,-4.5461,9.429
4.274706,6.5499,4.4469,-3.9708,8.857
4.284165,6.1044,4.3301,-1.3881,7.612
4.294306,6.7896,4.0811,-1.0968,7.997
4.304271,7.3323,3.5235,-0.4284,8.146
4.315368,7.3460,2.7310,2.0969,8.113
4.324327,7.7834,2.4349,-0.9081,8.206
4.335230,5.9494,2.4564,-2.8601,7.043
4.344306,5.0100,2.2154,0.3876,5.492
4.355164,-0.1690,3.5236,-0.9901,3.664
4.366643,-2.6283,3.8113,2.7305,5.375
4.374487,-0.1158,2.2643,2.3036,3.232
4.385094,4.0434,1.6404,0.9809,4.472
4.394769,7.4031,0.6430,-0.4919,7.447
4.404432,8.3375,-0.0922,-1.0411,8.403
4.416846,8.9777,-1.7400,-1.6173,9.287
4.424309,9.6872,-4.7157,-1.0308,10.823
4.434328,1.8910,-7.4034,-0.9799,7.704
4.444247,-10.6390,-3.9460,-0.3972,11.354
4.454498,-8.7963,-5.2402,0.1541,10.240
4.466030,-4.9136,-5.5286,-0.7469,7.434
4.474431,-0.6235,-5.6525,-1.5660,5.898
4.484811,2.7415,-5.0369,-1.6420,5.965
4.494743,5.9112,-4.3771,-2.6513,7.819
4.505424,8.2565,-3.8476,-4.6885,10.245
4.516137,9.3743,-3.2130,-6.1490,11.662
4.524879,9.2697,-2.6778,-6.7450,11.773
4.534456,8.1162,-2.3680,-7.1318,11.061
4.544698,6.8403,-2.7117,-7.2181,10.307
4.554751,4.7577,-3.2142,-6.0614,8.349
4.566669,3.2219,-3.6475,-4.6487,6.730
4.574933,2.8623,-3.9280,-3.3968,5.930
4.584559,3.0491,-3.9376,-3.1081,5.870
4.594414,3.3328,-3.6729,-3.4821,6.060
4.604569,3.9321,-3.2273,-3.8423,6.375
4.614949,3.9404,-2.8633,-4.1348,6.389
4.625435,4.0946,-2.5856,-4.1537,6.380
4.635104,3.7178,-2.4029,-4.2310,6.124
4.644754,3.1187,-2.0449,-4.2661,5.666
4.655612,3.0238,-1.4225,-4.2996,5.445
4.664381,3.2967,-0.4268,-4.3052,5.439
4.674661,3.4022,0.7274,-4.3177,5.545
4.684448,3.3350,1.8741,-4.5491,5.944
4.694453,3.1680,3.1791,-5.0070,6.724
4.704578,2.7496,4.5822,-6.4339,8.364
4.717350,1.7130,5.4824,-6.6982,8.824
4.724748,0.1727,5.6994,-5.8843,8.194
4.735689,-1.2018,5.6996,-5.2122,7.816
4.744479,-2.4800,6.2058,-4.6682,8.152
4.754466,-3.6932,7.0490,-4.4900,9.137
4.764443,-4.8151,8.0027,-4.5820,10.403
4.778045,-5.3489,8.8508,-4.6703,11.347
4.786353,-8.6295,9.6215,-3.1001,13.291
4.794708,-11.4315,8.6407,-1.5511,14.413
4.804619,-13.6865,6.5592,-0.4268,15.183
4.815672,-13.9963,4.8406,0.4637,14.817
4.824577,-12.8445,3.8158,0.9613,13.434
4.835451,-11.5362,3.1906,1.4147,12.053
4.844840,-9.6910,3.0619,1.2563,10.241
4.854451,-7.6759,3.4669,0.4137,8.433
4.864805,-3.9507,6.1811,-1.0520,7.411
4.875441,8.9478,16.6780,-6.7895,20.108
4.885076,3.1512,6.9514,-1.7696,7.835
4.895000,-4.9157,-5.8977,0.5830,7.700
4.910170,0.6021,0.2398,3.6977,3.754
4.914239,-2.6574,-0.5268,2.5453,3.717
4.928841,1.7158,-2.1958,3.5998,4.552
4.934974,5.4341,-1.9361,0.1004,5.770
4.945572,1.3686,-1.5382,-1.4515,2.519
4.955814,-3.8059,-0.1301,-0.2247,3.815
4.964840,-4.5787,0.6197,-0.1718,4.624
4.975758,-1.5712,1.1106,-1.9629,2.749
4.985832,-0.6776,-0.1982,-0.5553,0.898
4.995467,-5.4271,0.2661,3.8671,6.669
5.004481,-9.5409,2.1014,5.0251,10.986
5.015881,-13.4058,2.8845,4.2373,14.352
5.024396,-17.0311,2.4139,7.7311,18.859
5.038713,-2.6373,0.8495,-3.8066,4.708
5.045690,4.4964,0.0558,-1.9929,4.919
5.055943,0.9386,-0.0137,-0.3662,1.008
5.064228,-2.6102,0.1022,1.0245,2.806
5.075533,-2.0276,-0.0167,0.5859,2.111
5.084712,0.0242,0.1598,-0.3793,0.412
5.095098,-0.0952,0.4151,-1.0574,1.140
5.104244,-0.0628,0.3078,-0.5452,0.629
5.115158,-0.0238,0.2797,-0.3775,0.470
5.124474,0.0479,0.2020,-0.3073,0.371
5.136195,-0.1477,-0.1400,0.3234,0.382
5.144438,-0.5655,-0.2866,0.7001,0.944
5.155891,-0.6938,-0.2278,0.4773,0.872
5.164488,-0.6149,-0.0612,0.1361,0.633
5.175283,-0.0822,0.1738,-0.2852,0.344
5.187794,-0.2897,0.2323,-0.6916,0.785
5.195773,-0.4151,0.1046,-0.2788,0.511
5.204437,-0.3693,-0.0521,-0.0496,0.376
5.215570,-0.4590,-0.1205,0.0109,0.475
5.224747,-0.4448,-0.1400,-0.0424,0.468
5.235534,-0.2833,-0.0613,-0.1264,0.316
5.244307,-0.1828,-0.1199,0.0176,0.219
5.255328,-0.1209,-0.1689,0.2795,0.348
5.264222,-0.1384,-0.2575,0.3876,0.485
5.276963,-0.2235,-0.3663,0.5875,0.728
5.285261,-0.0743,-0.2692,0.6022,0.664
5.296005,-0.2282,-0.3990,0.3207,0.560
5.305658,-0.3143,-0.3421,0.2434,0.524
5.314942,-0.0566,-0.3745,0.1335,0.402
5.327048,0.1615,-0.2197,-0.0014,0.273
5.336215,0.0889,-0.0858,-0.5025,0.517
5.345383,-1.3185,0.2256,1.4121,1.945
5.355358,0.2891,-0.0729,-0.5961,0.667
5.364327,1.1528,0.1788,-1.0841,1.593
5.376147,-0.2592,0.0857,-0.7536,0.802
5.385894,-0.5171,0.0829,0.0264,0.524
5.395185,0.1576,0.0098,-0.4374,0.465
5.404232,0.2131,-0.0716,0.0310,0.227
5.415123,0.1667,0.0606,-0.1369,0.224
5.424624,0.1272,0.2139,-0.4604,0.523
