time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004815,-0.0749,-0.0419,-0.0459,0.097
0.018063,-0.1425,-0.0992,0.0557,0.182
0.018854,-0.2001,-0.2741,0.2748,0.437
0.038260,-0.1799,-0.3608,0.3964,0.565
0.039009,-0.0324,-0.3103,0.4104,0.516
0.047945,-0.0320,-0.2110,0.3173,0.382
0.059466,-0.1392,-0.0430,0.1459,0.206
0.068569,-0.1779,0.0462,-0.0838,0.202
0.078347,-0.2270,0.0474,-0.0976,0.252
0.089873,-0.2376,0.0192,0.0258,0.240
0.098183,-0.0428,-0.0385,0.1010,0.116
0.108168,-0.0049,-0.0964,0.1379,0.168
0.118243,-0.0449,-0.1449,0.1851,0.239
0.128165,-0.0749,-0.2327,0.2232,0.331
0.140369,-0.1636,-0.2227,0.2030,0.343
0.148480,-0.0859,-0.1244,0.1339,0.202
0.158411,0.0213,-0.0260,0.0058,0.034
0.168348,0.1682,0.1311,-0.0737,0.226
0.179780,0.1399,0.2000,-0.1634,0.294
0.201457,0.0243,0.1805,-0.2628,0.320
0.202615,-0.1201,0.0530,-0.1760,0.220
0.208397,-0.1571,-0.1037,0.0382,0.192
0.218782,-0.1350,-0.2212,0.2912,0.390
0.228472,-0.2503,-0.3193,0.2604,0.482
0.240302,-0.1996,-0.2996,0.4358,0.565
0.247997,-0.2770,-0.2703,0.2396,0.455
0.258446,-0.1196,-0.1038,0.2007,0.256
0.268251,0.5863,0.0724,-0.2591,0.645
0.278585,-0.3340,0.1996,-0.1706,0.425
0.290953,-0.1073,0.1504,-0.1805,0.258
0.298401,0.0306,0.1701,-0.2987,0.345
0.308646,-0.0074,0.0918,-0.1822,0.204
0.318180,-0.0551,0.0432,-0.1257,0.144
0.336938,-0.1417,-0.0738,-0.0698,0.174
0.338794,-0.2285,-0.1906,0.0736,0.307
0.348244,-0.2768,-0.2974,0.3146,0.514
0.358707,-0.2474,-0.2865,0.3402,0.509
0.368653,-0.0717,-0.2070,0.2975,0.369
0.378776,-0.0431,-0.0982,0.2066,0.233
0.390896,-0.1026,-0.1367,0.1849,0.252
0.398628,-0.1228,-0.0382,0.1737,0.216
0.408762,-0.1333,-0.0674,0.0261,0.152
0.418356,-0.0362,-0.0279,0.1237,0.132
0.428193,-0.1548,-0.0180,-0.0917,0.181
0.441151,0.1183,0.0411,-0.0726,0.145
0.448492,0.0591,0.0611,-0.1227,0.149
0.458499,-0.1562,0.0025,-0.0355,0.160
0.468615,-0.2736,-0.0953,0.1008,0.307
0.478220,-0.1955,-0.2324,0.2183,0.374
0.488327,-0.0299,-0.3008,0.6200,0.690
0.498266,-0.1778,-0.3208,-0.2510,0.444
0.508206,-0.0511,-0.0162,0.0316,0.062
0.518844,-0.1207,0.1026,-0.1683,0.231
0.528759,0.0551,0.2410,0.1715,0.301
0.538370,0.0451,0.2606,-0.6716,0.722
0.548831,0.1929,0.1334,0.5134,0.564
0.558272,-0.1286,-0.0439,0.3486,0.374
0.568174,-0.1063,-0.1638,0.1980,0.278
0.578386,-0.0551,-0.1954,0.0183,0.204
0.588212,-0.0333,-0.1385,-0.1523,0.209
0.598579,-0.0898,-0.0516,-0.2176,0.241
0.611096,-0.1956,0.0261,-0.3437,0.396
0.619129,0.0214,0.0261,-0.1090,0.114
0.628618,-0.0258,-0.0814,-0.0324,0.091
0.638433,-0.0238,-0.1791,0.3868,0.427
0.648328,-0.0999,-0.4146,0.3761,0.569
0.659960,-0.3231,-0.5425,0.8863,1.088
0.668226,-0.3999,-0.6315,0.6333,0.980
0.679357,-0.1544,-0.3485,0.1965,0.429
0.688270,0.1100,-0.1137,-0.0171,0.159
0.698522,0.1689,0.1311,-0.5651,0.604
0.708709,0.1304,0.3476,-0.6859,0.780
0.718354,0.0438,0.4668,-1.1236,1.217
0.730810,0.0554,0.4795,-1.8407,1.903
0.737986,-0.0907,0.4946,-0.5848,0.771
0.749897,-0.0122,0.0900,2.4399,2.442
0.758715,-0.1173,-0.2614,-0.1162,0.309
0.768448,-0.0652,-0.3389,0.3299,0.477
0.778352,-0.4054,-0.6122,1.0596,1.289
0.788476,-0.4326,-0.7100,1.2242,1.480
0.798357,-0.4023,-0.6322,1.0790,1.314
0.808173,-0.0887,-0.3299,0.6630,0.746
0.818270,-0.1186,-0.1752,0.3374,0.398
0.828312,-0.1190,0.0674,-0.0851,0.161
0.838265,0.3219,0.4080,-0.6448,0.828
0.848671,-0.0594,0.4158,-0.8639,0.961
0.858206,0.0992,0.5616,-1.0564,1.201
0.868894,-0.0555,0.2573,-0.5073,0.572
0.878591,0.0156,0.1206,-0.1280,0.177
0.888239,-0.1383,-0.1534,0.1433,0.251
0.900306,-0.3219,-0.2999,0.6987,0.826
0.908580,-0.0944,-0.3784,1.0019,1.075
0.918314,-0.2590,-0.4288,0.4955,0.705
0.928801,-0.1989,-0.4109,0.9914,1.091
0.938284,0.0275,-0.3549,0.1769,0.397
0.948680,0.0584,-0.1422,0.0103,0.154
0.958903,-0.3123,-0.0471,0.2651,0.412
0.968348,-0.1637,0.0276,-0.3310,0.370
0.978502,-0.3295,-0.0048,0.0912,0.342
0.988529,-0.1924,-0.1157,0.2393,0.328
0.998290,-0.0557,-0.0896,0.1045,0.148
1.008586,-0.0267,-0.1322,0.2050,0.245
1.018443,0.1202,-0.0083,-0.1841,0.220
1.029110,0.7681,0.0175,-0.1324,0.780
1.038445,0.0380,0.0035,0.0958,0.103
1.048142,-0.1415,-0.1579,0.1089,0.238
1.059495,-0.4288,-0.3490,0.3780,0.670
1.068641,-0.5113,-0.5305,0.7563,1.056
1.078532,-0.5461,-0.6046,0.8333,1.165
1.088313,-0.3774,-0.6202,0.9912,1.229
1.098410,-0.7785,-0.4503,0.2217,0.926
1.109973,-0.6633,0.1616,0.1764,0.705
1.118318,0.3297,0.9120,-0.2722,1.007
1.129288,2.1649,0.4845,-1.4998,2.678
1.138287,0.4810,0.7644,-1.7092,1.933
1.148246,-0.4737,0.2413,-0.5326,0.753
1.162504,-0.3200,-0.0460,-0.4064,0.519
1.168335,-0.7279,-0.5682,0.1797,0.941
1.179792,-0.8609,-0.8452,0.9715,1.549
1.189725,-0.6164,-0.8564,1.0952,1.521
1.198366,-1.1093,-0.6133,0.9777,1.601
1.209355,-0.8911,-0.1055,0.2648,0.936
1.218295,0.0480,0.3437,-0.7505,0.827
1.228152,1.2604,0.6667,-0.9268,1.701
1.238149,1.0172,0.8721,-0.9986,1.671
1.248159,0.5443,0.6072,-1.1440,1.405
1.259602,-0.5126,0.6272,-0.8623,1.183
1.269944,-0.5505,0.1283,-0.7797,0.963
1.278403,-0.5912,-0.0850,0.1525,0.616
1.288349,-0.2604,-0.6413,0.7510,1.021
1.298514,-0.6753,-0.7871,2.2384,2.467
1.312330,-0.5804,-0.4940,0.4499,0.885
1.318752,0.0895,-0.1912,0.1742,0.274
1.328552,0.0336,0.1513,-0.2505,0.295
1.338290,-0.0402,0.4254,-0.5197,0.673
1.348414,0.2582,0.3469,-0.5753,0.720
1.359688,0.2140,0.3668,-0.5930,0.729
1.368417,0.3865,0.2206,-0.2118,0.493
1.378384,0.1879,-0.0923,0.0606,0.218
1.388143,-0.5585,-0.0329,0.2454,0.611
1.398480,-0.5006,-0.2285,0.2632,0.610
1.409895,-0.3273,-0.1986,-0.1191,0.401
1.418335,-0.1352,-0.1291,0.3701,0.415
1.428628,0.2426,-0.1382,0.2326,0.363
1.438134,0.2294,-0.0791,0.2337,0.337
1.448124,-0.1447,-0.0399,0.1463,0.210
1.459841,-0.0573,-0.0793,0.0399,0.106
1.468381,-0.1763,-0.1089,0.0510,0.213
1.480417,-0.1484,-0.1482,0.2682,0.340
1.488162,0.0364,-0.1682,0.1333,0.218
1.498300,0.0550,-0.1098,-0.0209,0.125
1.510146,-0.0726,-0.0318,0.1379,0.159
1.518189,0.0155,0.0166,-0.0854,0.088
1.528806,0.0748,0.0749,-0.1621,0.194
1.538282,0.1545,0.1432,-0.3084,0.373
1.548411,-0.0197,0.1038,-0.1914,0.219
1.560424,-0.0269,-0.0138,-0.1438,0.147
1.568206,-0.0533,-0.1216,0.0403,0.139
1.578452,-0.2658,-0.2587,0.1749,0.410
1.589656,-0.3216,-0.2880,0.2607,0.504
1.598726,-0.1526,-0.1800,0.2588,0.350
1.612960,-0.0036,-0.1015,0.1398,0.173
1.618420,0.1359,-0.0035,-0.0280,0.139
1.628114,0.0508,0.1140,-0.1865,0.224
1.638569,0.0844,-0.0233,-0.2868,0.300
1.648155,-0.2142,0.0258,-0.0551,0.223
1.660180,0.1331,-0.2188,-0.1671,0.306
1.669681,-0.2928,-0.2282,0.0238,0.372
1.679408,-0.2087,-0.4042,0.3029,0.547
1.688128,-0.4507,-0.3351,1.0936,1.229
1.698205,-0.7810,-0.1099,0.8675,1.172
1.710105,-0.4382,0.0360,0.0879,0.448
1.718315,-0.2744,0.2506,-0.1609,0.405
1.728175,-0.0528,0.2005,0.3654,0.420
1.738209,0.1494,0.0517,-0.3313,0.367
1.749917,0.4606,-0.1953,-0.3019,0.584
1.761224,0.1370,0.1270,-0.0813,0.204
1.768512,-0.1949,0.0574,-0.0979,0.226
1.779248,-0.1838,0.1446,-0.3492,0.420
1.788130,0.0617,0.1148,-0.4067,0.427
1.798152,0.1213,0.0952,-0.3285,0.363
1.808168,-0.2593,-0.0022,-0.0769,0.270
1.818547,-0.3756,-0.0896,-0.0029,0.386
1.828928,-0.2969,-0.1374,0.0799,0.337
1.838221,-0.1115,-0.1064,0.0737,0.171
1.848966,-0.0341,-0.0260,-0.1393,0.146
1.857934,-0.0641,0.1231,-0.3341,0.362
1.868549,-0.0058,0.1846,-0.4624,0.498
1.879323,0.0333,0.2368,-0.6614,0.703
1.888460,0.0633,0.2209,-0.4122,0.472
1.898343,0.0646,0.0485,-0.0276,0.085
1.911466,0.1549,-0.0649,0.2785,0.325
1.918379,0.1091,-0.1691,0.4680,0.509
1.928373,0.0351,-0.2543,0.5810,0.635
1.938374,0.0107,-0.3207,0.5791,0.662
1.948527,-0.0129,-0.3878,0.6582,0.764
1.958173,-0.0653,-0.4557,0.7106,0.847
1.968489,-0.1274,-0.4851,0.7362,0.891
1.978456,-0.1994,-0.4561,0.7444,0.895
1.989058,-1.2427,-0.3004,-0.3526,1.326
1.998728,0.5925,-0.0557,-0.5770,0.829
2.013931,-0.2176,0.2867,0.0904,0.371
2.018482,0.4536,0.1093,-0.2221,0.517
2.028470,-0.1000,0.3739,0.2070,0.439
2.038555,-0.2401,-0.0092,-0.1660,0.292
2.048460,-0.3220,-0.1273,-0.2268,0.414
2.061305,-0.1685,-0.1958,-0.1129,0.282
2.068833,-0.1353,-0.1169,0.0794,0.196
2.078308,-0.4444,-0.1749,0.3582,0.597
2.088326,-0.2055,-0.1252,0.0007,0.241
2.098364,-0.1933,-0.0262,-0.0924,0.216
2.108231,-0.2106,-0.0152,-0.1667,0.269
2.118343,-0.3563,-0.0235,-0.0065,0.357
2.130241,-0.1790,-0.1594,0.0956,0.258
2.138332,-0.0908,-0.1088,0.2174,0.260
2.150027,0.0662,-0.0683,0.2517,0.269
2.159011,-0.0408,-0.0771,0.1689,0.190
2.168390,-0.3927,-0.1743,-0.0115,0.430
2.179824,-0.6866,0.2092,-0.0746,0.722
2.188281,-0.0693,-0.5747,0.6886,0.900
2.198691,-0.8369,0.4064,-0.5087,1.060
2.208278,0.0113,-0.3964,0.7345,0.835
2.218401,-0.0605,-0.1122,0.1288,0.181
2.228740,0.0145,-0.0533,0.3362,0.341
2.238429,0.1493,0.0735,-0.0427,0.172
2.248228,0.3437,0.1123,-0.2953,0.467
2.258095,0.2655,0.2099,-0.3720,0.503
2.268321,0.0418,0.1215,-0.1861,0.226
2.281693,-0.0339,-0.0060,0.0092,0.036
2.289043,-0.0799,-0.1140,0.2040,0.247
2.298362,-0.0963,-0.1534,0.2328,0.295
2.308854,-0.1616,-0.1931,0.3212,0.408
2.318436,-0.1389,-0.2134,0.3026,0.395
2.328524,-0.0183,-0.1359,0.2164,0.256
2.338369,-0.0543,0.0491,0.1701,0.185
2.348368,0.1845,0.0087,-0.1798,0.258
2.358092,-0.2622,-0.0413,-0.0703,0.275
2.368433,-0.3951,-0.0815,0.0489,0.406
2.378427,-0.4016,-0.1805,0.0802,0.448
2.388754,-0.4392,-0.2302,0.2977,0.578
2.398389,-0.0562,-0.1624,0.0946,0.196
2.408147,-0.0069,-0.0259,0.1368,0.139
2.418325,-0.0845,0.1006,0.0712,0.149
2.431226,0.1908,0.0997,-0.1708,0.275
2.438665,-0.0326,-0.1070,0.0273,0.115
2.448178,-0.1184,0.0195,0.0099,0.120
2.458152,-0.0570,-0.0499,0.1004,0.126
2.468464,-0.0836,-0.1095,-0.0061,0.138
2.478555,-0.2673,-0.0415,-0.0148,0.271
2.488286,-0.2650,-0.0324,-0.0916,0.282
2.498468,-0.1949,0.0062,-0.0707,0.207
2.508242,0.0219,0.0353,-0.1875,0.192
2.518437,0.2292,0.1136,-0.1288,0.286
2.528665,0.0360,0.0645,-0.0515,0.090
2.538217,-0.2052,-0.0924,0.0840,0.240
2.548597,-0.4468,-0.2101,0.1707,0.522
2.557999,-0.7093,-0.3180,0.2579,0.819
2.568189,-0.4837,-0.3867,0.2679,0.675
2.578924,-0.3778,-0.1416,0.3281,0.520
2.588485,0.2170,0.0248,0.1145,0.247
2.598317,0.5477,0.1325,0.0285,0.564
2.608593,0.6554,0.1910,0.0691,0.686
2.618459,0.1977,0.2100,-0.0479,0.292
2.629517,-0.1014,0.0723,-0.2154,0.249
2.638424,-0.4198,0.0525,-0.2563,0.495
2.648367,-0.4938,-0.0258,-0.3370,0.598
2.657977,-0.0499,-0.0253,0.0911,0.107
2.668215,0.4822,0.1710,-0.0287,0.512
2.679380,0.3311,0.0538,0.2511,0.419
2.688454,0.3367,0.3089,0.1793,0.491
2.698344,0.3261,0.2303,-0.1972,0.445
2.708739,0.3469,0.2107,-0.1532,0.434
2.718301,-0.2089,-0.1420,0.0064,0.253
2.729864,-0.0584,0.4860,0.4501,0.665
2.738376,0.4354,0.2605,-0.0955,0.516
2.748220,-0.3725,-1.1030,0.0955,1.168
2.758002,-0.2294,0.2311,1.2441,1.286
2.768302,-0.0185,-0.4463,0.2800,0.527
2.778828,-0.5817,-0.7223,0.6808,1.150
2.789166,-1.3821,-0.3605,0.9634,1.723
2.798571,-0.7555,-0.2539,-0.0159,0.797
2.808321,0.0647,0.1759,-0.5027,0.537
2.818722,-0.3824,0.2828,-0.5890,0.757
2.829515,-0.4771,-0.1880,-0.8151,0.963
2.838407,0.7705,0.5282,-0.5724,1.096
2.848261,0.6969,-0.2658,-0.4872,0.891
2.857909,-0.0487,-0.3533,0.4281,0.557
2.868884,-0.3717,-0.6964,0.4431,0.905
2.880242,-0.5778,-0.5981,0.5072,0.974
2.890080,-0.5311,-0.3528,0.2390,0.681
2.898849,-0.2708,-0.0191,0.0890,0.286
2.908367,-0.0214,0.3047,-0.2468,0.393
2.918452,-0.1837,0.2853,-0.4848,0.592
2.930005,-0.4051,0.0409,-0.2636,0.485
2.938375,-0.3531,-0.1834,0.1525,0.426
2.948742,-0.0961,-0.5255,0.6969,0.878
2.957891,-0.2021,-0.4366,0.9784,1.090
2.968436,-0.2396,-0.4467,0.8022,0.949
2.982663,-0.1894,-0.1926,0.2069,0.340
2.989554,-0.2671,-0.1451,-0.0821,0.315
2.999322,-0.5021,-0.0485,-0.2631,0.569
3.008436,-0.3463,-0.0498,-0.2482,0.429
3.018495,-0.1431,-0.0708,0.1603,0.226
3.029942,0.0596,0.0059,0.3635,0.368
3.038309,0.1744,0.1117,0.1957,0.285
3.048236,0.2507,0.2859,-0.3242,0.500
3.057960,-0.2213,0.3325,-0.5107,0.648
3.068378,-0.4679,0.3111,-0.3560,0.665
3.080412,-0.1665,0.1331,-0.3006,0.369
3.088406,-0.0813,-0.0147,-0.0217,0.085
3.098386,-0.2898,-0.1818,0.0296,0.343
3.108444,-0.7636,-0.4563,0.1875,0.909
3.118408,-0.9941,-0.4657,0.1683,1.111
3.133348,-0.9732,-0.5630,0.3355,1.173
3.140523,-0.5932,-0.3364,0.2579,0.729
3.148345,-0.0782,0.3608,-0.6228,0.724
3.158130,-0.1818,-0.2648,0.1214,0.343
3.168401,-0.3046,-0.0081,-0.2421,0.389
3.180266,-0.1479,0.0339,-0.0680,0.166
3.188674,0.2306,-0.0618,-0.0216,0.240
3.198392,0.2146,0.0293,0.0918,0.235
3.208414,0.1412,-0.0069,0.2635,0.299
3.218219,0.0982,-0.0141,0.1908,0.215
3.231245,0.0658,-0.0509,0.1581,0.179
3.238366,0.1029,-0.0193,0.1455,0.179
3.257022,0.1799,-0.0272,0.1433,0.232
3.258383,0.2092,-0.0156,0.2001,0.290
3.268667,0.2298,-0.0435,0.2181,0.320
3.280887,0.0164,-0.1405,0.2762,0.310
3.287992,-0.3232,-0.2086,0.3163,0.498
3.298270,-0.3988,-0.2770,0.3678,0.609
3.308162,-0.2303,-0.1987,0.2938,0.423
3.318167,0.0354,-0.0423,0.2214,0.228
3.328884,0.1745,0.0449,0.0524,0.188
3.338200,0.2461,0.1025,-0.0475,0.271
3.348529,0.2212,0.1012,-0.0988,0.263
3.358341,0.1784,0.0998,-0.0524,0.211
3.368191,0.2152,0.0788,-0.0067,0.229
3.378166,0.1260,0.0676,-0.0008,0.143
3.388280,-0.0993,0.0466,-0.1524,0.188
3.399472,-0.2653,0.0551,-0.3340,0.430
3.408527,-0.2652,0.0443,-0.2909,0.396
3.418245,-0.0598,0.0435,-0.1113,0.134
3.429098,0.0475,-0.0158,0.0580,0.077
3.438456,-0.0504,-0.1439,0.2071,0.257
3.449271,-0.2951,-0.2032,0.1008,0.372
3.458337,-0.5502,-0.2132,0.0137,0.590
3.468399,-0.4638,-0.1936,0.0244,0.503
3.478455,-0.6831,-0.0855,0.2016,0.717
3.488382,0.1544,-0.1635,-0.3952,0.455
3.499544,-0.1552,-0.0252,0.2315,0.280
3.508616,0.1235,-0.0438,0.2010,0.240
3.518306,0.3047,-0.0037,0.2588,0.400
3.528842,0.1739,0.1245,0.0614,0.223
3.538540,0.0736,0.0762,-0.2638,0.284
3.550895,-0.1330,-0.0601,-0.6397,0.656
3.558991,-0.4475,-0.1565,-0.0867,0.482
3.568334,-0.8026,-0.3409,0.3776,0.950
3.578451,-0.2101,-0.2705,0.7074,0.786
3.588960,0.2641,-0.1123,0.5389,0.611
3.598537,0.3373,0.0255,0.4902,0.596
3.608397,-0.0482,0.0155,0.1592,0.167
3.618610,-0.5023,-0.1126,0.0456,0.517
3.628181,0.1994,-0.1330,-0.2724,0.363
3.638272,-0.2646,-0.1235,0.4462,0.533
3.648166,0.3986,-0.1143,0.3721,0.557
3.658293,0.1030,-0.0369,0.2787,0.299
3.668554,-0.1127,0.1381,-0.1667,0.244
3.684599,-0.1517,0.2443,-0.4547,0.538
3.688347,-0.0637,0.2339,-0.5598,0.610
3.698601,-0.1817,0.1061,-0.3234,0.386
3.708769,-0.3195,-0.0602,-0.0006,0.325
3.718744,-0.2033,-0.1675,0.0763,0.274
3.728257,-0.2544,-0.2648,0.2019,0.419
3.738486,-0.3060,-0.3228,0.3374,0.558
3.748884,-0.3681,-0.2534,0.4441,0.630
3.758305,-0.1076,-0.1155,0.2185,0.270
3.768471,0.1131,0.0516,-0.1437,0.190
3.778233,0.0211,0.1699,-0.2716,0.321
3.788404,0.0570,0.1022,-0.4007,0.417
3.798702,-0.2103,0.3192,0.2625,0.464
3.808215,0.5327,-0.0816,-0.2310,0.586
3.818585,-0.5270,-0.1586,0.3130,0.633
3.828514,-0.8328,-0.3242,0.1624,0.908
3.841796,-0.2692,-0.2542,0.3266,0.494
3.853547,0.0679,-0.1550,0.4827,0.512
3.858457,0.5038,-0.1250,0.1989,0.556
3.868102,0.0201,0.0320,0.1115,0.118
3.878735,-0.1781,0.0321,-0.1912,0.263
3.888325,-0.5924,-0.0755,-0.0633,0.601
3.900401,-0.4894,-0.1731,0.9577,1.089
3.908773,0.1224,-0.2717,0.1391,0.329
3.918810,0.1254,0.1205,0.1330,0.219
3.929698,0.1986,0.2375,0.1582,0.348
3.938363,-0.3032,0.1585,0.3185,0.467
3.948715,0.3804,0.3048,-0.8245,0.958
3.958434,0.7115,0.1483,-0.6480,0.974
3.967954,-0.0223,0.0804,-0.1124,0.140
3.978334,-0.9509,0.0520,0.0289,0.953
3.988969,-0.6669,-0.1720,-0.0057,0.689
4.000234,-0.4644,-0.2291,0.2738,0.586
4.008494,0.0203,-0.2469,0.3680,0.444
4.018467,0.3385,-0.1472,0.2371,0.439
4.028742,0.3743,0.0013,-0.1194,0.393
4.038297,0.3536,0.1203,-0.3006,0.479
4.050001,0.2862,0.1415,-0.2876,0.430
4.058232,-0.0140,0.1039,-0.0412,0.113
4.068396,-0.1862,0.0468,0.0380,0.196
4.078144,-0.2409,0.0189,-0.0288,0.243
4.088346,0.1157,-0.0678,-0.2129,0.252
4.101984,0.0710,-0.2232,0.2102,0.315
4.108460,-0.1296,-0.3198,0.7610,0.836
4.120448,-0.3594,-0.2702,0.6087,0.757
4.128741,-0.2475,-0.2504,0.3607,0.504
4.138198,-0.3024,-0.0351,0.1838,0.356
4.148960,-0.2016,-0.0355,0.2719,0.340
4.158260,-0.0426,0.0224,0.1367,0.145
4.168047,-0.1292,0.0018,0.0121,0.130
4.179792,-0.3925,0.0394,0.0273,0.395
4.188223,-0.2754,-0.1675,-0.0372,0.324
4.199879,-0.3063,-0.3943,0.0073,0.499
4.208198,-0.9166,-0.6993,0.6696,1.333
4.218432,-0.6086,-0.8083,1.4907,1.802
4.230405,0.3835,-0.4477,2.1117,2.192
4.239219,0.5912,-0.5204,0.5629,0.968
4.253648,-0.0804,-0.0650,-0.1681,0.197
4.260573,-0.2522,0.3024,-0.5177,0.650
4.271388,-0.2581,0.5427,-0.9757,1.146
4.278254,-0.1280,0.2446,-0.7696,0.818
4.288341,-0.2724,-0.0529,-0.0261,0.279
4.299703,-0.3003,-0.3993,0.6192,0.796
4.308559,-0.3486,-0.6483,0.9247,1.182
4.318578,-0.0361,-0.2212,1.2835,1.303
4.328023,0.2759,-0.4431,1.0025,1.130
4.338185,-0.4778,-0.6076,0.8738,1.167
4.349723,-0.4961,0.1687,0.1498,0.545
4.358242,-0.1738,0.3860,-1.0028,1.088
4.368304,0.0883,0.8006,-1.4032,1.618
4.377992,0.3413,0.9906,-1.3469,1.706
4.390916,0.3405,0.2793,-0.9812,1.076
4.400180,-0.0298,0.1275,-0.1293,0.184
4.408412,-0.2524,-0.1420,0.2815,0.404
4.418424,-0.5541,-0.3630,0.4209,0.785
4.428174,-0.0918,-0.0246,0.6580,0.665
4.438304,0.4283,0.1073,0.2512,0.508
4.449672,0.3039,0.2878,0.1301,0.438
4.458191,-0.0165,0.0171,-0.1760,0.178
4.468627,-0.0195,0.2365,-0.4348,0.495
4.477982,0.3004,0.2803,-0.5886,0.718
4.488189,0.2484,0.2659,-0.5308,0.644
4.500096,0.3738,0.3699,-0.3892,0.654
4.508060,0.1687,0.2680,-0.4467,0.548
4.518645,-0.0647,0.2842,-0.4772,0.559
4.528541,-0.3470,-0.1208,-0.3833,0.531
4.538295,-0.2372,0.1413,-0.1050,0.295
4.550554,-0.0298,0.0506,-0.0915,0.109
4.558170,0.1775,0.0386,0.4399,0.476
4.568402,0.2005,-0.1401,0.5777,0.627
4.578865,0.4899,0.0240,0.6571,0.820
4.588102,0.8695,0.1388,0.5302,1.028
4.599973,0.8900,0.0571,0.2265,0.920
4.608141,0.4735,-0.0153,0.2646,0.543
4.619186,0.2369,0.4118,0.2437,0.534
4.628945,0.8154,0.7113,0.1161,1.088
4.638309,0.9371,0.4409,0.0502,1.037
4.650551,1.2695,0.6994,0.2886,1.478
4.658475,1.5002,0.4568,0.1652,1.577
4.668239,2.0431,1.4196,0.8934,2.643
4.679450,2.3406,1.0060,0.4720,2.591
4.689103,2.0476,0.7227,0.5644,2.244
4.704484,1.6591,0.8877,0.4239,1.929
4.708669,2.1190,0.9058,0.0469,2.305
4.718452,2.4878,0.9637,-0.1586,2.673
4.728275,1.7892,1.0810,-0.6149,2.179
4.738670,0.5766,0.5034,-0.6271,0.990
4.750970,0.6727,-0.5718,-0.4982,1.014
4.758623,0.8814,-0.8214,-0.3994,1.269
4.769810,1.3926,-0.5791,-0.6505,1.643
4.778412,0.6478,-0.4542,-1.9235,2.080
4.788899,1.1371,-1.8580,-2.8972,3.625
4.807061,2.2977,-3.5642,-3.1531,5.284
4.809779,3.5368,-4.7201,-3.2267,6.723
4.827380,5.2045,-5.1695,-3.3978,8.084
4.830794,5.8495,-4.7755,-3.6053,8.368
4.838577,5.1728,-3.9988,-3.6739,7.500
4.847667,3.9778,-3.4271,-3.5966,6.364
4.859451,2.7575,-3.0675,-3.2576,5.256
4.868273,2.2196,-2.8348,-2.9021,4.624
4.878236,1.3859,-2.4591,-2.0128,3.467
4.888260,1.1380,-1.9417,-1.7478,2.850
4.898018,1.0489,-1.1259,-1.4011,2.081
4.908168,0.9972,-0.2474,-1.0820,1.492
4.919505,0.9876,0.6337,-0.8389,1.442
4.928967,0.9767,1.3695,-0.7325,1.835
4.938553,0.3412,1.8210,-0.4789,1.914
4.954227,0.0231,1.8602,-0.4626,1.917
4.958564,-0.5646,1.7509,-0.2830,1.861
4.970307,0.5198,3.5224,-0.7365,3.636
4.978517,5.0180,8.9182,-3.5299,10.825
4.988283,-2.1270,0.7927,-0.1929,2.278
4.998665,-3.3359,1.2978,0.8812,3.686
5.008497,-3.3776,4.1832,-1.2373,5.517
5.018379,-6.0378,1.5200,0.8339,6.282
5.028939,-9.3004,-0.4504,0.9068,9.355
5.038465,-6.7947,1.4627,0.4093,6.962
5.048315,-5.4188,2.5511,0.5815,6.017
5.058358,-5.8001,1.4077,0.8198,6.025
5.068098,-6.3820,1.2310,0.3365,6.508
5.078445,-6.1626,-0.6816,0.2282,6.204
5.088238,-0.5039,1.0482,1.7871,2.132
5.098395,-7.5135,4.0680,3.2008,9.124
5.110032,-16.2234,1.4044,5.4224,17.163
5.119814,-1.6235,-2.1363,7.8563,8.302
5.128231,3.7288,-2.0224,9.2468,10.173
5.138276,0.7301,0.0412,2.2463,2.362
5.148480,-0.6435,0.2387,-1.6537,1.790
5.158676,-0.2986,0.8217,-2.8267,2.959
5.168595,-0.9436,0.8364,-3.7987,4.003
5.179753,-0.6758,0.7938,-2.6206,2.820
5.188695,-0.2377,0.3915,-1.5260,1.593
5.198107,-0.3870,0.1472,-0.2758,0.497
5.208341,-0.4693,-0.1746,1.1950,1.296
5.221849,0.0543,-0.2316,1.5518,1.570
5.228536,-0.1370,-0.1130,1.4652,1.476
5.238775,-0.2491,-0.0051,0.6315,0.679
5.248193,-0.2835,0.0630,0.0483,0.294
5.258602,-0.1130,-0.0746,0.0551,0.146
5.268871,-0.4037,-0.2123,0.1997,0.498
5.278361,-0.7829,-0.2324,0.6979,1.074
5.288434,-0.6056,-0.2032,0.8845,1.091
5.298111,-0.2152,-0.1449,0.7128,0.759
5.308345,-0.0413,-0.0182,0.2604,0.264
5.320541,-0.1613,0.1569,-0.4730,0.524
5.328168,-0.3596,0.2341,-0.7847,0.894
5.338760,-0.2748,0.0863,-0.5798,0.647
5.348278,-0.2007,-0.1199,0.2209,0.322
5.358343,-0.2740,-0.1397,0.6583,0.727
5.372002,-0.2496,-0.0325,0.3348,0.419
5.378671,-0.2358,-0.0137,0.1901,0.303
5.388371,-0.2618,-0.0243,0.1445,0.300
5.398368,-0.2297,0.0532,0.1680,0.290
5.408430,-0.1488,0.1797,-0.2288,0.327
5.419435,-0.0584,0.2572,-0.4872,0.554
5.428655,-0.0075,0.2073,-0.3745,0.428
