time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002534,-0.0668,-0.0121,0.0080,0.068
0.005685,-0.0083,-0.0222,-0.0296,0.038
0.015665,-0.0868,-0.0518,0.0008,0.101
0.026409,-0.0867,-0.1205,0.1583,0.217
0.035217,-0.0377,-0.1206,0.1980,0.235
0.045411,-0.0574,-0.0816,0.1106,0.149
0.055094,-0.0967,-0.0817,0.0526,0.137
0.065303,-0.1360,-0.0916,0.1514,0.223
0.075951,-0.0875,-0.0918,0.1327,0.184
0.085109,-0.0587,-0.0331,0.0553,0.087
0.095605,-0.0397,0.0256,-0.0417,0.063
0.105228,0.0088,0.0353,-0.0806,0.088
0.115512,-0.0012,0.0354,-0.1593,0.163
0.127338,-0.0110,-0.0035,-0.0232,0.026
0.135295,-0.0108,-0.1111,0.1711,0.204
0.145453,-0.0593,-0.1305,0.1405,0.201
0.155173,-0.1565,-0.1304,0.2670,0.336
0.165619,-0.0483,-0.1402,0.2077,0.255
0.179702,-0.0674,-0.0520,0.0906,0.124
0.185466,-0.0768,-0.0032,0.0424,0.088
0.196966,0.1001,0.0064,-0.0649,0.119
0.205729,0.0031,-0.0133,0.0823,0.083
0.215705,0.1124,-0.0428,-0.0155,0.121
0.225799,-0.0326,-0.0038,-0.0353,0.048
0.240673,-0.2065,-0.1410,0.3066,0.396
0.246408,-0.0282,-0.1903,0.2971,0.354
0.256118,-0.1637,-0.1711,0.2104,0.317
0.265901,-0.2797,-0.1913,0.3500,0.487
0.278601,-0.0732,-0.1430,0.2948,0.336
0.285747,-0.0042,-0.0753,0.1329,0.153
0.296654,-0.0722,-0.0371,-0.0287,0.086
0.305422,-0.0620,0.0110,0.0249,0.068
0.315620,-0.1790,0.0101,-0.1666,0.245
0.341231,-0.0418,-0.0003,-0.0549,0.069
0.342779,-0.0813,-0.0597,0.0562,0.115
0.346633,-0.1599,-0.1290,0.1477,0.253
0.356190,-0.1409,-0.1392,0.2092,0.288
0.365804,-0.0341,-0.0415,-0.0530,0.075
0.375578,-0.0057,0.0857,-0.2474,0.262
0.385697,-0.0162,0.1544,-0.2964,0.335
0.396803,-0.0070,0.1547,-0.2978,0.336
0.406011,-0.0367,0.0768,-0.2123,0.229
0.416377,-0.0662,-0.0695,0.0875,0.130
0.425733,-0.0272,-0.2060,0.2793,0.348
0.435688,-0.1055,-0.2151,0.2856,0.373
0.447024,-0.1743,-0.1950,0.4887,0.554
0.456037,0.0701,-0.0869,0.1346,0.175
0.465657,-0.0869,-0.0574,0.1148,0.155
0.476004,0.0207,-0.0476,-0.0122,0.053
0.485771,-0.0086,-0.0477,0.2134,0.219
0.497040,-0.0866,-0.0969,0.1752,0.218
0.505646,0.0610,-0.0777,0.1179,0.154
0.516308,0.0421,-0.0781,0.0806,0.120
0.525419,-0.1131,-0.0884,0.0726,0.161
0.536361,0.0942,-0.2457,0.1235,0.291
0.546042,-0.2469,0.0970,0.3993,0.479
0.556003,-0.1854,-0.0212,0.0873,0.206
0.565658,-0.1552,0.1156,-0.2439,0.311
0.576087,0.0412,0.1644,-0.3014,0.346
0.585842,0.0909,0.1742,-0.3311,0.385
0.598372,0.0729,0.0666,-0.1177,0.154
0.605429,0.1636,0.0179,0.0752,0.181
0.615874,0.2065,-0.0798,0.0326,0.224
0.625659,-0.0040,-0.1873,-0.0894,0.208
0.635742,-0.3909,-0.1867,0.2777,0.515
0.645681,-0.2302,-0.2745,0.2144,0.418
0.656086,-0.1974,-0.1661,0.2398,0.352
0.665643,0.1582,-0.1266,0.1191,0.235
0.675533,0.0345,0.0208,0.1939,0.198
0.685882,0.0981,-0.0573,0.1413,0.181
0.697186,-0.2104,0.0114,0.2069,0.295
0.706018,-0.1567,-0.0376,0.2249,0.277
0.715956,-0.3293,-0.1164,0.1858,0.396
0.725518,-0.3461,-0.1660,0.1482,0.411
0.736135,-0.1683,-0.2744,0.3074,0.445
0.748723,-0.0302,-0.3437,0.3692,0.505
0.756384,0.0885,-0.2954,0.4711,0.563
0.765848,-0.0861,-0.1101,0.1228,0.186
0.776831,-0.1918,0.1436,-0.2737,0.364
0.785795,-0.2009,0.2803,-0.5652,0.662
0.796541,-0.1026,0.3096,-0.6041,0.687
0.805395,0.0444,0.1336,-0.1361,0.196
0.817349,0.0446,0.0459,-0.2273,0.236
0.825652,0.0455,0.0175,-0.2036,0.209
0.835869,0.1159,-0.1283,0.1422,0.224
0.846141,0.2459,-0.2057,0.5372,0.626
0.856060,-0.1813,-0.2835,0.4538,0.565
0.867151,-0.2365,-0.1164,0.3420,0.432
0.875531,-0.1256,-0.0084,-0.0913,0.156
0.885839,-0.2113,0.1976,-0.2403,0.376
0.897645,-0.0815,0.1095,-0.2521,0.287
0.905641,-0.1384,0.0120,0.0677,0.155
0.916126,-0.0395,-0.1736,0.5446,0.573
0.925630,-0.7447,-0.2224,0.7492,1.080
0.935720,-0.1380,-0.3602,0.6343,0.742
0.946402,-0.3272,-0.2825,0.5025,0.663
0.955746,-0.4488,-0.0382,0.0773,0.457
0.965591,0.4068,0.2062,-0.5045,0.680
0.977029,0.7822,0.1868,-0.6594,1.040
0.985536,0.2906,0.2951,-0.8082,0.908
0.996880,0.4889,0.3843,-0.8534,1.056
1.005461,-0.7218,-0.0846,0.2433,0.766
1.016893,0.6642,-0.3774,-0.3245,0.830
1.025615,-1.7045,-0.6695,1.9767,2.695
1.035765,-0.6061,-0.7768,0.5909,1.149
1.047218,-0.2195,-0.2367,0.0993,0.338
1.056620,0.0976,0.0878,-0.1876,0.229
1.066715,0.0916,0.2555,-0.1604,0.315
1.075717,0.2722,0.3545,-0.4180,0.612
1.085655,0.0521,0.3460,-0.5014,0.611
1.097008,0.3911,0.1417,-0.3414,0.538
1.105639,0.3009,-0.0624,0.0819,0.318
1.115606,0.2524,-0.2178,0.3682,0.497
1.125589,-0.1272,-0.2559,0.5378,0.609
1.137350,-0.2518,-0.2258,0.4450,0.559
1.152092,-0.2005,-0.1570,0.3252,0.413
1.155591,-0.1597,-0.1080,0.3153,0.370
1.166235,0.0668,-0.0790,0.2678,0.287
1.176022,-0.3729,-0.1483,0.3194,0.513
1.185784,-0.8434,-0.1097,0.3717,0.928
1.196775,-0.3758,-0.2085,0.0531,0.433
1.205674,-0.3033,-0.1010,0.2046,0.380
1.217980,-0.2629,-0.0422,-0.0266,0.268
1.225689,0.3839,0.0069,-0.3860,0.544
1.235794,0.7973,0.0659,-0.3052,0.856
1.246711,0.1771,0.0661,-0.0204,0.190
1.255576,-0.2537,-0.0614,0.2054,0.332
1.265652,-0.4790,-0.1499,0.2162,0.546
1.275635,-0.8045,-0.1403,0.2182,0.845
1.285697,-0.5844,-0.1012,0.2308,0.636
1.300290,-0.2897,0.0655,0.2542,0.391
1.305760,0.0684,0.0070,-0.0549,0.088
1.315614,0.4156,-0.0806,0.0574,0.427
1.325894,0.9723,-0.0805,-0.2709,1.013
1.335648,0.8599,0.0563,-0.1585,0.876
1.347097,0.3131,-0.0033,0.0601,0.319
1.356587,-0.1523,-0.1808,0.0922,0.254
1.365845,-0.0979,-0.4465,0.0847,0.465
1.376971,-0.4076,-0.0648,0.3122,0.517
1.385631,-0.5606,-0.0655,0.1179,0.577
1.397254,-0.3631,0.0909,-0.1252,0.395
1.406379,-0.2163,0.1298,-0.2609,0.363
1.416854,-0.1780,0.1102,-0.0939,0.229
1.425795,0.2030,-0.0758,-0.0354,0.220
1.436047,0.0745,-0.1443,0.0917,0.186
1.447464,-0.4452,-0.1441,0.1886,0.505
1.457777,0.1907,-0.0556,-0.0178,0.199
1.466661,-0.3299,-0.0946,0.2167,0.406
1.475954,-0.0467,-0.1042,0.4613,0.475
1.485709,0.3440,-0.1729,0.0896,0.395
1.497340,-0.0966,-0.0456,0.2372,0.260
1.505941,-0.3213,-0.0852,0.0721,0.340
1.515895,-0.0473,-0.1542,0.1037,0.192
1.525616,0.1089,-0.1938,0.2923,0.367
1.536280,0.2364,-0.1747,0.2266,0.371
1.547051,0.2186,-0.0874,-0.0437,0.239
1.556122,-0.0034,0.0586,-0.1971,0.206
1.565769,0.1574,0.0775,-0.1753,0.248
1.575892,-0.0238,0.0670,-0.2131,0.225
1.585946,-0.2538,0.0371,-0.1641,0.304
1.598125,-0.2297,0.0173,-0.0182,0.231
1.605892,-0.1477,-0.0512,-0.1771,0.236
1.616416,-0.3016,0.0276,-0.1807,0.353
1.625762,-0.6626,0.1362,-0.4014,0.787
1.636737,-0.4288,0.1183,-0.3998,0.598
1.648714,0.1174,-0.0662,0.0729,0.153
1.655749,0.3508,-0.1920,0.5554,0.684
1.665712,-0.4143,-0.2003,0.4884,0.671
1.675729,-0.0335,-0.1701,0.3577,0.397
1.685829,0.1123,-0.0126,0.3453,0.363
1.698042,0.1111,-0.1495,0.3540,0.400
1.705667,-0.0754,-0.0614,-0.0569,0.113
1.716347,-0.0657,0.3209,-0.0271,0.329
1.725634,0.1591,-0.1103,0.1385,0.238
1.735569,-0.3602,-0.2187,0.0726,0.428
1.748030,-0.4761,-0.3169,0.6022,0.831
1.756505,-0.1724,-0.4053,0.6029,0.747
1.766743,-0.3896,-0.1999,0.3414,0.555
1.776184,-0.1469,-0.0730,0.2867,0.330
1.786228,-0.3751,0.1319,-0.1974,0.444
1.797754,0.1800,0.0625,-0.5347,0.568
1.805779,0.2846,0.3466,-0.2766,0.527
1.815732,0.4593,0.0231,-0.0608,0.464
1.825613,-0.6183,-0.0652,-0.0995,0.630
1.835576,-0.1388,-0.1528,0.0347,0.209
1.847918,0.1531,-0.0836,0.1403,0.224
1.856128,-0.0439,0.0445,0.1276,0.142
1.869777,-0.1329,0.0156,0.0169,0.135
1.875999,-0.2027,-0.0525,0.0252,0.211
1.885694,-0.1260,-0.1403,0.2688,0.328
1.897854,-0.0300,-0.1596,0.3468,0.383
1.905716,-0.0712,-0.1400,0.2791,0.320
1.916984,-0.1612,-0.1501,0.2323,0.320
1.926015,-0.1046,-0.1211,0.1865,0.246
1.936134,-0.0776,-0.1020,0.1903,0.229
1.945815,0.0080,-0.0338,0.0763,0.084
1.956013,0.0451,0.0244,-0.1357,0.145
1.966797,-0.0251,0.0830,-0.2903,0.303
1.975589,-0.0460,0.2105,-0.5352,0.577
1.985801,0.0018,0.3288,-0.6947,0.769
1.995734,0.0008,0.2712,-0.5239,0.590
2.005952,-0.0390,0.0472,-0.0908,0.110
2.016697,-0.0689,-0.1961,0.3120,0.375
2.025620,-0.0200,-0.3808,0.6272,0.734
2.035726,-0.0591,-0.5266,0.8266,0.982
2.045893,-0.1273,-0.5063,0.8329,0.983
2.056225,-0.0975,-0.2808,0.6365,0.702
2.065603,0.0693,-0.0558,0.2766,0.291
2.075519,0.1388,0.0607,0.0858,0.174
2.085809,0.0424,0.0985,-0.0354,0.113
2.095976,-0.0923,0.0088,-0.0387,0.100
2.106166,-0.0997,-0.0513,0.0261,0.115
2.116842,-0.0779,-0.1017,0.0318,0.132
2.125519,-0.2129,-0.0930,0.0270,0.234
2.135601,-0.2112,-0.1039,0.0415,0.239
2.145913,-0.2593,-0.0851,0.0162,0.273
2.155873,-0.2396,-0.0465,-0.0883,0.260
2.165868,-0.1324,0.0315,-0.1941,0.237
2.176405,-0.0649,0.1100,-0.3998,0.420
2.185822,-0.0661,0.1203,-0.2450,0.281
2.195443,-0.0968,0.0329,-0.1116,0.151
2.205637,-0.1864,-0.0640,-0.1458,0.245
2.215697,-0.2077,-0.1510,0.2406,0.352
2.225654,-0.0825,-0.2185,0.4022,0.465
2.235640,-0.0361,-0.2176,0.4378,0.490
2.245543,-0.0679,-0.1777,0.3180,0.371
2.256120,0.2044,-0.0401,0.0917,0.228
2.266464,0.1053,0.0287,-0.1833,0.213
2.275650,-0.0018,-0.0200,0.2269,0.228
2.285964,-0.0401,-0.1084,0.0307,0.120
2.295619,-0.2546,-0.1083,0.0984,0.294
2.305616,-0.2247,-0.0886,0.0683,0.251
2.316458,-0.1564,-0.1178,0.1558,0.250
2.325954,-0.1964,-0.1275,0.2242,0.324
2.336213,-0.1093,-0.1275,0.1952,0.257
2.345680,0.0559,-0.0295,-0.0488,0.080
2.356404,-0.0821,0.0783,-0.1663,0.201
2.365723,-0.2888,0.0295,-0.2848,0.407
2.375598,0.0820,0.0986,-0.2176,0.253
2.385619,-0.2327,-0.0673,-0.4069,0.474
2.395542,-0.0488,-0.0465,0.2936,0.301
2.405784,0.3701,-0.1433,0.2197,0.454
2.419490,-0.0616,-0.2203,0.4481,0.503
2.426171,-0.1498,-0.1113,0.2558,0.317
2.435919,-0.0519,0.0465,0.0451,0.083
2.445643,-0.0324,0.1454,-0.0769,0.168
2.456392,-0.0517,0.0873,-0.0415,0.110
2.466952,-0.1397,-0.0591,0.1707,0.228
2.475693,-0.1300,-0.1959,0.3350,0.409
2.485708,-0.0811,-0.2054,0.3827,0.442
2.499681,-0.1403,-0.1858,0.3043,0.383
2.506762,-0.1603,-0.0879,0.1191,0.218
2.517311,-0.1218,-0.0292,-0.0758,0.146
2.525902,-0.1032,0.0098,-0.0551,0.117
2.536901,-0.2221,0.0490,0.0338,0.230
2.545773,0.1686,-0.0195,-0.0637,0.181
2.555986,0.2166,0.0099,-0.0438,0.221
2.569432,-0.0671,-0.0487,0.0531,0.098
2.576374,-0.0859,-0.0386,0.0611,0.112
2.585771,-0.0751,-0.0384,0.0594,0.103
2.595906,-0.0644,-0.1068,0.1655,0.207
2.605700,-0.0928,-0.1458,0.2522,0.306
2.616279,-0.1115,-0.1065,0.2122,0.262
2.625839,-0.0224,-0.0870,0.1438,0.170
2.636253,-0.0215,-0.0578,0.0855,0.105
2.645748,-0.0596,-0.0384,0.0176,0.073
2.656456,-0.1368,-0.0484,-0.0505,0.154
2.666607,-0.1257,-0.0387,0.0177,0.133
2.675656,0.7773,0.1378,-0.9832,1.261
2.685938,-0.8867,-0.0184,0.5226,1.029
2.695722,0.2405,-0.0674,-0.1836,0.310
2.708620,-0.1020,0.0505,0.1382,0.179
2.717576,-0.1213,-0.1256,0.0676,0.187
2.725768,-0.1013,-0.1352,0.4293,0.461
2.736606,-0.0032,-0.1352,0.0569,0.147
2.745462,-0.1301,-0.1450,0.3113,0.367
2.755694,0.1348,-0.0472,0.0576,0.154
2.766487,-0.1783,-0.0475,0.0883,0.205
2.775726,0.0378,0.0502,-0.0477,0.079
2.786572,0.0778,0.0889,-0.1438,0.186
2.795523,0.2556,0.0396,-0.3094,0.403
2.806257,-0.2909,0.0002,-0.0449,0.294
2.816978,-0.1021,-0.1075,0.4045,0.431
2.825624,-0.1399,-0.1078,-0.0653,0.188
2.836561,-0.0502,-0.1078,0.0808,0.144
2.845556,-0.1664,-0.1176,0.2275,0.305
2.856365,-0.2142,-0.1471,0.1979,0.327
2.867772,-0.1744,-0.1080,0.1788,0.272
2.875975,-0.0664,-0.0691,-0.0061,0.096
2.885646,-0.0372,-0.0792,-0.0537,0.103
2.896267,-0.0077,-0.0695,0.0938,0.117
2.905848,-0.0367,-0.0402,0.0648,0.085
2.917984,-0.0066,-0.0206,-0.0626,0.066
2.926195,-0.0154,0.0480,-0.0142,0.052
2.935701,-0.0435,0.0089,-0.0253,0.051
2.945813,0.7030,0.0188,-0.5562,0.897
2.955780,-0.2942,-0.0690,0.4018,0.503
2.966791,-0.4282,-0.2062,0.4588,0.661
2.976029,-0.3872,-0.1869,0.4104,0.594
2.987619,-0.2692,-0.1579,0.3244,0.450
2.996164,-0.1226,-0.1096,0.1613,0.230
3.005631,-0.0254,-0.1005,0.0576,0.119
3.017665,-0.0162,-0.1012,0.0123,0.103
3.025729,-0.0949,-0.0332,-0.0041,0.101
3.036387,-0.0658,-0.0631,-0.0309,0.096
3.045633,-0.0465,-0.0045,-0.1370,0.145
3.056274,-0.2037,0.0639,-0.1855,0.283
3.068261,-0.0277,0.1033,-0.2745,0.295
3.076611,0.0893,0.0940,-0.1785,0.221
3.085967,-0.0479,0.0750,-0.0834,0.122
3.095995,0.0308,0.0364,-0.1656,0.172
3.105633,-0.2921,-0.0509,0.2023,0.359
3.120622,-0.0078,-0.1677,0.1489,0.224
3.125735,-0.2330,-0.2748,0.3803,0.524
3.136114,-0.0177,-0.1665,0.3491,0.387
3.145667,0.1485,-0.1761,0.3577,0.425
3.156303,-0.1246,-0.1373,0.3299,0.378
3.169863,-0.2800,-0.0791,0.1168,0.314
3.175719,-0.1031,0.0084,-0.0857,0.134
3.185961,0.0636,0.0960,-0.1611,0.198
3.195939,-0.0336,0.0269,-0.0512,0.067
3.205959,-0.1110,-0.1106,0.1459,0.214
3.218170,-0.3846,-0.2678,0.0684,0.474
3.225729,-0.2672,-0.2678,0.3042,0.485
3.236195,-0.0428,-0.1307,0.1976,0.241
3.245921,-0.0338,0.0455,-0.0556,0.079
3.256703,0.1125,0.1532,-0.2504,0.314
3.272245,-0.1720,0.2806,-0.2110,0.391
3.279108,-0.3885,-0.1701,-0.3985,0.582
3.286745,-0.1850,-0.1791,-0.0874,0.272
3.296183,0.4305,-0.1296,0.3719,0.583
3.306619,-0.0498,-0.0708,0.2149,0.232
3.316346,-0.1574,0.0369,-0.2456,0.294
3.325508,-0.0300,0.0566,-0.1182,0.134
3.340254,0.1072,0.0174,0.0580,0.123
3.345541,0.0297,-0.0512,0.1164,0.131
3.357416,-0.0369,-0.1297,0.1161,0.178
3.368440,-0.2999,-0.2181,0.2923,0.472
3.376197,-0.2402,-0.3162,0.4198,0.578
3.385772,-0.0635,-0.2282,0.3326,0.408
3.395696,-0.1124,-0.0913,0.1579,0.214
3.406190,-0.1222,0.0652,-0.0167,0.140
3.417485,0.0345,0.2119,-0.2108,0.301
3.425521,0.1816,0.1920,-0.1896,0.325
3.435480,-0.0821,0.0054,0.0268,0.087
3.445773,-0.2770,-0.1419,0.2236,0.383
3.456149,-0.3356,-0.2991,0.3623,0.577
3.467340,-0.2680,-0.3485,0.4041,0.597
3.475551,-0.2208,-0.3196,0.4958,0.630
3.485387,-0.4001,-0.2321,0.1185,0.477
3.495457,-0.3748,-0.1051,0.0348,0.391
3.505912,0.0117,0.0905,-0.0680,0.114
3.515389,0.1237,0.0999,-0.1617,0.227
3.525891,0.0306,0.0996,-0.1675,0.197
3.537615,0.0164,0.0699,-0.0267,0.077
3.545754,-0.0659,-0.0970,0.2514,0.277
3.555635,-0.1579,-0.1663,0.2662,0.351
3.565657,-0.2504,-0.2456,0.2628,0.438
3.575694,-0.2847,-0.2366,0.4068,0.550
3.586318,-0.0355,-0.2082,0.4543,0.501
3.595669,0.0860,-0.1997,0.5523,0.594
3.605864,-0.0664,-0.1817,0.2400,0.308
3.616734,0.0070,0.1498,-0.0516,0.159
3.625415,-0.0959,0.2558,-0.2348,0.360
3.635491,-0.0811,0.1266,-0.4977,0.520
3.645581,-0.0662,0.1154,-0.1932,0.235
3.655561,-0.1494,-0.1701,0.2275,0.321
3.665672,-0.0759,-0.2106,0.6101,0.650
3.675579,-0.1692,-0.3695,0.5647,0.696
3.687530,-0.2235,-0.2835,0.6688,0.760
3.696216,-0.0431,-0.0999,0.4032,0.418
3.705784,0.0782,0.0439,0.1211,0.151
3.715687,0.0926,0.0796,-0.0319,0.126
3.725760,0.0982,0.0760,-0.0964,0.157
3.736676,-0.0913,0.1705,0.0941,0.215
3.745578,0.1989,-0.2449,-0.3327,0.459
3.755576,0.0701,0.0947,-0.1042,0.157
3.769994,0.2560,0.0130,-0.4561,0.523
3.776004,-0.3219,-0.0684,0.1220,0.351
3.785525,-0.1741,-0.1890,0.2085,0.331
3.795560,0.3065,-0.4563,0.7451,0.926
3.806533,0.1706,-0.3319,0.7350,0.824
3.815514,-0.3071,-0.0606,-0.2056,0.375
3.826511,-0.4616,0.4068,-0.7155,0.944
3.835898,0.2352,0.5908,-1.2780,1.427
3.845726,0.3638,0.4515,-1.1570,1.294
3.856335,-0.0835,0.0186,-0.0613,0.105
3.867391,-0.1769,-0.4142,0.5237,0.691
3.876049,-0.1644,-0.2977,0.7455,0.819
3.887734,-0.2104,-0.4660,0.7645,0.920
3.895647,-0.1983,-0.3701,0.3567,0.551
3.905651,-0.1864,-0.0974,0.3885,0.442
3.915866,-0.0283,-0.0406,-0.1659,0.173
3.925831,0.2279,0.3105,-0.6335,0.741
3.936114,0.2992,0.3479,-1.1518,1.240
3.945680,0.1768,0.2879,-0.3914,0.517
3.955685,0.0068,0.1397,0.5732,0.590
3.965578,-0.2815,-0.5287,0.4829,0.769
3.976957,-0.1978,-0.4713,1.1180,1.229
3.985719,-0.2910,-0.4341,1.0124,1.139
3.995748,-0.3753,-0.2012,0.6064,0.741
4.009007,-0.3041,0.0412,-0.1983,0.365
4.016040,-0.0280,0.3330,-0.7882,0.856
4.025667,0.2386,0.4683,-1.1359,1.252
4.036422,0.1043,0.2902,-1.0081,1.054
4.045521,-0.4403,0.1617,-0.4732,0.666
4.055644,-0.3391,-0.0644,0.1471,0.375
4.065621,0.0643,-0.3001,0.5708,0.648
4.075568,-0.1394,-0.3400,0.8883,0.961
4.087487,-0.1766,-0.3312,0.9149,0.989
4.096173,-0.0181,-0.1855,0.5040,0.537
4.106084,-0.3598,-0.2068,0.3992,0.576
4.116324,-0.0455,-0.0319,0.2368,0.243
4.125726,-0.0748,-0.0042,-0.4544,0.461
4.136262,-0.3191,0.1609,-0.1480,0.387
4.145872,-0.3395,-0.1442,0.0203,0.369
4.155607,-0.5766,-0.1157,0.2756,0.649
4.165575,-0.6201,-0.0479,0.0610,0.625
4.177112,-0.4897,0.0987,-0.2620,0.564
4.189301,0.0011,0.1475,-0.4288,0.453
4.195472,0.1489,0.2554,-0.5970,0.666
4.206174,0.1408,-0.0484,-0.6794,0.696
4.215664,0.3204,0.1285,-0.4423,0.561
4.227638,-0.0971,0.1488,-0.5803,0.607
4.240598,-0.3458,-0.0760,-0.1227,0.375
4.245760,-0.4987,-0.0159,0.1456,0.520
4.256780,-0.2029,-0.0929,0.2472,0.333
4.265826,-0.0843,-0.0130,0.2418,0.256
4.275781,0.3280,-0.1097,0.4146,0.540
4.287101,0.5067,-0.2559,0.7765,0.962
4.295637,0.6396,-0.3832,0.9941,1.243
4.305597,0.7860,-0.3053,0.5495,1.006
4.315779,-0.0043,-0.0125,0.1174,0.118
4.325895,-0.5774,0.0838,0.1568,0.604
4.336847,-0.0344,-0.1331,0.3915,0.415
4.345752,0.1156,-0.1346,0.2748,0.327
4.357101,-0.2325,0.0990,0.0609,0.260
4.365569,0.3797,0.1758,-0.2502,0.488
4.375888,0.9147,0.0564,-0.5916,1.091
4.388815,0.0722,0.2801,-0.7893,0.841
4.396222,-0.3854,0.2686,-0.3733,0.600
4.405631,0.2922,0.1005,-0.2431,0.393
4.416263,0.1373,0.0698,-0.2014,0.254
4.426180,-0.6822,-0.0100,0.4270,0.805
4.437500,-0.2783,-0.0702,0.5772,0.645
4.445815,0.3487,-0.1305,0.7604,0.847
4.455657,0.3990,-0.0835,0.6917,0.803
4.465573,0.1187,0.0610,0.5187,0.536
4.476180,0.2223,0.1464,0.4370,0.512
4.487473,0.6992,0.0452,0.5153,0.870
4.496211,0.4244,-0.1544,-0.1883,0.489
4.505723,0.2216,0.3813,-0.3546,0.566
4.515908,0.1678,0.5151,-0.9547,1.098
4.525780,0.3703,0.8063,-1.2668,1.547
4.541437,0.7609,1.1277,-1.7355,2.205
4.545673,0.7244,1.1359,-1.8118,2.258
4.556729,-0.0523,0.7524,-1.5261,1.702
4.566024,-0.1992,0.6640,-0.8572,1.102
4.576540,0.5355,0.6548,-0.4773,0.971
4.587625,0.7534,0.6065,-0.1078,0.973
4.595906,2.4075,2.0782,0.4190,3.208
4.605827,5.6609,3.3339,-0.2977,6.576
4.615959,6.4964,3.1672,-0.5151,7.246
4.625938,6.8803,3.5705,1.5127,7.898
4.637961,6.9597,3.8556,1.8277,8.164
4.645698,7.9816,4.2220,1.8959,9.226
4.656437,8.2350,4.0332,1.2434,9.254
4.666022,7.7093,5.2043,-2.0544,9.526
4.676057,6.3776,6.1995,-0.3290,8.900
4.691266,7.1893,5.2950,-1.1900,9.008
4.695985,5.1525,5.8653,0.5421,7.826
4.705879,5.2231,5.7750,-0.6492,7.814
4.715748,6.7660,5.1806,1.2052,8.606
4.726570,8.2063,4.2812,-1.3488,9.354
4.737923,7.2897,3.0241,-1.3696,8.010
4.745582,5.2222,3.9331,2.0972,6.866
4.755762,4.6258,5.3237,3.9497,8.083
4.765718,5.6177,5.3400,1.0517,7.822
4.775649,7.2162,4.0306,0.3980,8.275
4.788664,8.4314,2.1822,0.8002,8.746
4.795668,9.7785,-0.4250,1.4600,9.896
4.806409,12.2061,-3.8244,1.8055,12.918
4.816380,4.7380,-4.0010,-0.3255,6.210
4.826867,-3.4525,-0.7159,1.5498,3.852
4.835184,-0.7966,-1.9975,0.4691,2.201
4.845685,1.7178,-1.8236,-0.9337,2.674
4.856190,4.2022,-1.8493,-1.3953,4.798
4.866179,6.0442,-1.8754,-1.9709,6.628
4.876018,7.3849,-2.0058,-2.4467,8.034
4.891356,7.6951,-2.3578,-3.5140,8.782
4.896401,7.3206,-2.5748,-3.9592,8.712
4.907419,6.8047,-2.6626,-4.1795,8.418
4.916358,6.2870,-2.7146,-3.9747,7.918
4.926814,5.4631,-2.7184,-3.2105,6.895
4.938256,4.3582,-2.8019,-2.5158,5.760
4.945767,3.2791,-3.0933,-2.1646,5.001
4.958990,2.8558,-3.5533,-2.1762,5.051
4.965780,3.9080,-3.7756,-2.3565,5.923
4.975740,5.7651,-3.7098,-2.7396,7.383
4.985505,7.2560,-3.4490,-3.0699,8.601
4.996056,7.8772,-3.2568,-2.9843,9.031
5.006004,7.7581,-2.9220,-2.7845,8.745
5.015664,7.1298,-2.1397,-2.3596,7.809
5.025713,5.8846,-1.1564,-2.0792,6.347
5.034919,4.7749,-0.2675,-2.0817,5.216
5.045196,3.7896,0.5267,-2.6458,4.652
5.055546,2.8613,1.4524,-3.7205,4.913
5.065384,1.8857,2.2745,-4.8357,5.667
5.075192,0.3571,2.8159,-5.8042,6.461
5.089897,-1.1854,3.1767,-6.3537,7.202
5.095613,-2.7757,3.4434,-6.7390,8.061
5.105701,-3.8863,3.7521,-6.3898,8.367
5.115748,-4.8284,4.2746,-5.6755,8.591
5.126452,-5.4242,5.0293,-4.6497,8.737
5.136921,-5.8280,6.0240,-3.3170,9.014
5.145964,-6.3389,7.1189,-1.9675,9.733
5.156769,-6.7167,7.8200,-1.3758,10.400
5.165812,-6.9969,8.0346,-1.0001,10.701
5.175982,-7.1941,7.7673,-0.8191,10.619
5.185562,-7.6157,6.8837,-0.5742,10.282
5.195741,-8.9231,6.0246,-0.3265,10.771
5.205535,-10.9306,5.2555,-0.4251,12.136
5.216309,-13.2822,4.3127,-0.3048,13.968
5.225624,-15.1747,3.3673,-0.0660,15.544
5.236041,-16.1570,2.7377,0.5247,16.396
5.245808,-15.8814,2.4464,0.9740,16.098
5.256166,-14.7609,2.6215,1.4414,15.061
5.265801,-5.7018,11.3513,0.4135,12.710
5.275627,12.8841,25.1955,-1.8828,28.361
5.285495,-6.1635,-1.2897,4.7412,7.882
5.295748,0.2707,-3.3441,5.9710,6.849
5.306240,6.9314,0.7891,3.1596,7.658
5.315953,1.8034,0.2277,-0.6065,1.916
5.325646,-4.2847,1.7285,-6.4063,7.899
5.336252,-9.9517,2.0583,-4.6612,11.180
5.345846,-10.2156,1.6360,0.7551,10.373
5.359567,-7.4245,0.9724,1.7422,7.688
5.365532,-3.1052,0.1588,-0.8101,3.213
5.376288,1.8045,-0.6464,-1.0434,2.182
5.385538,5.0559,-0.9498,-0.0017,5.144
5.395914,-0.4888,-2.1470,5.5500,5.971
5.406480,-11.6351,0.7379,9.2156,14.861
5.415740,-22.7714,2.1643,12.5520,26.092
