time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.005041,-0.2527,-0.0272,0.0472,0.259
0.005733,-0.1740,-0.0077,-0.0989,0.200
0.012805,-0.0565,-0.0078,-0.1767,0.186
0.032760,-0.0368,-0.0667,-0.1082,0.132
0.034083,-0.0661,-0.0567,0.0575,0.104
0.047116,-0.1444,-0.0467,0.0664,0.166
0.053323,-0.1541,-0.0662,0.1147,0.203
0.061004,-0.0073,-0.0955,0.0945,0.135
0.070294,0.0514,-0.1249,0.0845,0.159
0.080185,-0.0558,-0.1445,0.1140,0.192
0.097256,-0.1530,-0.1052,0.1533,0.241
0.101941,-0.1131,-0.0759,0.1049,0.172
0.110594,-0.0832,-0.0271,0.0273,0.092
0.126338,-0.1709,0.0119,0.0379,0.175
0.129978,-0.1902,0.0216,-0.0591,0.200
0.141868,-0.0824,-0.0080,-0.0286,0.088
0.150769,-0.0728,-0.0474,0.0312,0.092
0.160467,0.0152,-0.0868,0.0617,0.108
0.170202,-0.0238,-0.0871,0.1022,0.136
0.180059,-0.1411,-0.0578,0.0249,0.154
0.190351,-0.1604,-0.0090,-0.0623,0.172
0.201262,-0.1605,-0.0090,-0.0816,0.180
0.210342,-0.1119,-0.0090,-0.1308,0.172
0.221424,0.0539,-0.0481,0.0546,0.091
0.230155,0.0047,-0.1069,0.1424,0.178
0.247326,-0.1226,-0.1167,0.1718,0.241
0.251356,-0.1323,-0.0972,0.0841,0.184
0.260509,-0.1618,-0.0385,0.0653,0.179
0.276309,-0.2503,0.0299,0.0072,0.252
0.280134,-0.1924,0.0493,-0.0996,0.222
0.290151,-0.0077,0.0296,-0.1283,0.132
0.302580,0.0301,-0.0391,-0.0397,0.063
0.310606,0.0194,-0.0783,0.0092,0.081
0.320156,-0.0790,-0.1077,0.0386,0.139
0.330184,-0.1088,-0.1175,0.0187,0.161
0.340375,-0.0015,-0.1174,0.1456,0.187
0.352984,-0.0704,-0.1173,0.1256,0.186
0.360351,-0.2567,-0.0290,0.0959,0.276
0.372158,-0.1495,0.0003,-0.0120,0.150
0.381979,0.0060,0.0003,-0.0217,0.023
0.394986,-0.0340,-0.0094,0.0273,0.045
0.405485,-0.1721,0.0002,0.0569,0.181
0.410294,-0.1339,-0.0488,0.0574,0.154
0.420546,0.0214,-0.1078,0.0678,0.129
0.430111,0.0203,-0.1472,0.0489,0.156
0.440621,0.0688,-0.1669,0.0298,0.183
0.451366,0.0980,-0.1571,0.0693,0.198
0.461293,-0.0091,-0.1277,0.1479,0.196
0.470130,-0.1455,-0.0199,0.1091,0.183
0.480109,-0.2330,0.0289,0.0512,0.240
0.490345,-0.0955,0.0482,0.0036,0.107
0.506538,-0.1447,-0.0598,-0.0343,0.160
0.510453,-0.1550,0.0477,-0.0135,0.163
0.536722,-0.2438,-0.0309,-0.0023,0.246
0.538165,-0.0195,-0.0213,0.0966,0.101
0.540541,-0.0207,-0.0608,0.0099,0.065
0.552202,-0.0020,-0.0414,0.0502,0.065
0.560420,-0.0811,-0.0318,-0.0562,0.104
0.570370,-0.1307,-0.0027,-0.0255,0.133
0.580445,-0.1020,-0.0225,-0.0341,0.110
0.590355,-0.0834,-0.0325,-0.0036,0.090
0.602132,-0.2217,-0.1111,0.0069,0.248
0.610364,-0.1645,-0.1602,-0.1497,0.274
0.621531,0.5295,0.1243,0.5939,0.805
0.629856,-0.2446,-0.3761,-0.4237,0.617
0.640380,-0.2741,0.1437,0.2716,0.412
0.657399,-0.2652,-0.1407,0.1542,0.337
0.660488,-0.1100,-0.0036,0.0867,0.140
0.686606,-0.0924,-0.0234,0.0093,0.096
0.688254,0.1117,0.0743,0.4127,0.434
0.691776,0.0322,-0.0735,-0.2104,0.225
0.702918,-0.2427,-0.0643,-0.0405,0.254
0.710285,-0.2242,-0.1530,-0.6461,0.701
0.722182,-0.4530,-0.0152,-0.0315,0.454
0.731328,0.4943,0.1136,1.2743,1.372
0.740405,-0.0463,-0.4264,-0.5551,0.701
0.752163,-0.0281,0.0050,0.5033,0.504
0.760314,0.0295,-0.1718,0.0350,0.178
0.771139,-0.0299,-0.0153,0.1351,0.139
0.781492,-0.1774,-0.0255,-0.0488,0.186
0.791936,-0.1487,0.0524,-0.1055,0.190
0.800556,-0.1204,0.0521,-0.1334,0.187
0.816673,-0.1118,0.0421,-0.0932,0.152
0.824705,-0.0838,-0.0070,-0.0728,0.111
0.830394,-0.0265,-0.0169,0.0255,0.040
0.840282,-0.0574,-0.0169,-0.0328,0.068
0.851483,-0.0980,-0.0562,0.0065,0.113
0.860336,-0.0991,-0.1248,0.1142,0.196
0.870579,-0.0416,-0.1249,0.0848,0.157
0.881142,0.0845,-0.1640,0.1138,0.217
0.890342,0.2702,-0.2915,0.1529,0.426
0.902130,-0.0035,-0.1247,0.2801,0.307
0.910323,-0.1593,-0.0954,0.1534,0.241
0.925751,-0.2073,0.0024,0.1249,0.242
0.930005,-0.0892,0.0707,-0.0596,0.128
0.945015,-0.2163,0.0704,-0.1657,0.281
0.950917,-0.3047,-0.0671,-0.2327,0.389
0.960820,0.0865,0.1190,0.0327,0.151
0.970857,-0.1201,-0.1162,-0.0167,0.168
0.980673,0.0755,-0.0476,0.0813,0.121
0.990051,0.0067,-0.1064,-0.0071,0.107
1.000799,-0.1201,-0.1651,0.0903,0.223
1.010445,0.0469,-0.0963,0.1192,0.160
1.020918,-0.0309,-0.0669,0.0603,0.095
1.030099,-0.0790,-0.0179,0.0015,0.081
1.040045,-0.0781,-0.0277,0.0310,0.088
1.050316,-0.0674,-0.0865,0.1391,0.177
1.060406,-0.0762,-0.1161,0.2378,0.275
1.074853,-0.0557,-0.1360,0.2100,0.256
1.080401,-0.2408,-0.1168,0.1731,0.319
1.095460,-0.1715,-0.0388,0.1365,0.223
1.100301,-0.0438,-0.0198,-0.0463,0.067
1.110038,-0.0043,0.0187,-0.0920,0.094
1.120349,-0.3764,0.0084,0.0285,0.378
1.129980,-0.1514,0.1059,-0.1251,0.223
1.140019,-0.1230,0.0858,-0.0343,0.154
1.150218,-0.0848,0.0068,-0.1296,0.155
1.160509,-0.0763,-0.0230,-0.0289,0.085
1.171167,0.0498,-0.0919,0.1297,0.167
1.180459,0.0390,-0.1806,0.0142,0.185
1.190581,-0.0102,-0.1809,0.1432,0.231
1.200220,0.0682,-0.2203,0.3897,0.453
1.210144,0.2355,-0.2111,0.4615,0.559
1.232388,0.0999,-0.1630,0.2512,0.316
1.233728,-0.0736,-0.0954,0.1202,0.170
1.240747,-0.0216,0.0995,-0.5499,0.559
1.250254,-0.1751,0.1182,-0.5936,0.630
1.260664,0.1123,0.1281,-0.2604,0.311
1.272024,5.3431,-0.5972,0.5717,5.407
1.280336,0.0619,0.0096,0.3641,0.369
1.290372,-2.8930,-0.0901,-1.8288,3.424
1.300193,-2.0935,0.0479,-0.6641,2.197
1.310356,-0.8573,0.1582,-0.4902,1.000
1.321202,-2.4620,0.6217,-2.4953,3.560
1.335095,-0.6732,-0.0987,1.3290,1.493
1.341452,2.2476,0.8565,1.0992,2.645
1.351782,0.6086,-0.6131,-0.6144,1.060
1.362601,-1.0745,-0.2779,0.7591,1.345
1.381218,-0.7804,-0.2275,0.5160,0.963
1.382332,-0.0486,-0.2852,0.5391,0.612
1.390195,0.3689,-0.1961,0.1809,0.455
1.400218,0.1705,-0.1855,-0.1767,0.308
1.410304,0.0127,-0.1061,-0.0152,0.108
1.421814,-0.1442,-0.2226,0.2436,0.360
1.430153,-0.1934,-0.2412,0.4832,0.574
1.440289,-0.2628,-0.1718,0.5085,0.598
1.450017,-0.3623,-0.0734,0.0946,0.382
1.460202,-0.3356,0.1228,0.1914,0.405
1.472354,0.1804,0.2012,0.2505,0.368
1.480191,0.2075,0.0338,-0.0206,0.211
1.490522,0.0299,0.1898,-0.0355,0.195
1.501437,-0.2739,0.1889,-0.4525,0.562
1.510141,0.3232,-0.2433,-0.2816,0.493
1.529912,0.8625,-0.3220,0.7101,1.163
1.531661,-0.2219,-0.4896,0.2346,0.587
1.541242,-0.5021,-0.1863,0.3274,0.628
1.549976,0.0104,-0.3049,0.4892,0.577
1.560428,0.3661,-0.3160,0.3690,0.608
1.572115,0.0176,-0.1997,0.4064,0.453
1.581498,-0.4083,-0.0541,0.2782,0.497
1.590829,-0.4237,-0.0461,0.1021,0.438
1.600557,-0.1952,0.0400,-0.0331,0.202
1.610260,-0.0461,0.0187,-0.1019,0.113
1.620771,-0.0730,0.0267,-0.0915,0.120
1.630430,-0.1195,-0.0828,-0.0616,0.158
1.647115,0.0493,-0.0551,0.0069,0.074
1.650374,0.0516,-0.0175,-0.0225,0.059
1.661678,-0.0335,-0.0487,-0.1986,0.207
1.672435,-0.0891,0.0184,-0.0424,0.100
1.680529,-0.1153,-0.0123,-0.0047,0.116
1.690195,-0.1514,0.0647,-0.0651,0.177
1.700286,-0.2367,-0.0051,-0.1752,0.295
1.710955,0.0205,0.0232,-0.1881,0.191
1.720991,0.0227,0.1106,-0.0747,0.135
1.730315,-0.2488,0.0508,-0.0590,0.261
1.741253,-0.0502,-0.1658,-0.0333,0.176
1.750128,0.0596,0.0001,0.1283,0.141
1.761119,-0.2121,-0.1576,-0.0817,0.277
1.770189,-0.1800,-0.1290,0.0312,0.224
1.780160,-0.1192,-0.0707,0.1622,0.213
1.807566,-0.3233,0.1835,-0.0294,0.373
1.809072,-0.3220,-0.0819,-0.2993,0.447
1.809978,0.0311,0.1529,-0.0512,0.164
1.824639,-0.0372,0.1132,-0.0780,0.142
1.830361,-0.2521,0.0637,-0.1727,0.312
1.840354,-0.2814,0.0044,-0.0820,0.293
1.851271,-0.2527,0.0237,-0.0112,0.254
1.860346,-0.3028,0.0332,-0.1374,0.334
1.870570,-0.2265,0.0330,-0.2245,0.321
1.880655,-0.0823,0.0526,-0.1659,0.193
1.890429,-0.1346,0.0527,-0.1181,0.187
1.901691,-0.2162,0.0039,-0.0904,0.234
1.911257,-0.2296,-0.0448,-0.0145,0.234
1.920745,-0.1653,-0.0836,0.0411,0.190
1.945432,0.0556,-0.1420,-0.1288,0.200
1.946957,0.0808,-0.0924,-0.2213,0.253
1.950295,-0.0205,-0.0424,-0.2075,0.213
1.960604,-0.0039,-0.0708,-0.3514,0.358
1.970796,0.1700,-0.2166,0.0325,0.277
1.981677,0.4231,-0.4503,0.5423,0.822
1.991617,0.2565,-0.3507,0.9450,1.040
2.000560,-0.1328,-0.7811,0.7229,1.073
2.010704,-0.9929,-0.3781,0.6983,1.271
2.020344,-1.6399,0.0838,0.9275,1.886
2.030221,-0.8317,0.0838,0.1026,0.842
2.046560,0.5794,0.3579,-0.8859,1.117
2.050278,0.8442,0.6225,-1.4355,1.778
2.078257,-0.2101,0.5547,-1.4310,1.549
2.081303,-0.2132,-0.1003,-2.0511,2.065
2.081787,-0.0815,0.1005,0.4317,0.451
2.090667,0.1794,-0.9437,1.4617,1.749
2.100192,0.8818,-1.4203,1.7538,2.423
2.110653,0.1169,-1.2012,2.5001,2.776
2.120640,-1.5871,-0.3361,2.4298,2.922
2.130651,-2.9724,1.1732,0.7865,3.291
2.140606,-2.0848,2.2875,-2.7543,4.143
2.150076,0.6056,2.4700,-6.2955,6.790
2.160703,2.2172,2.0984,-7.1364,7.762
2.170097,1.3173,1.2824,-5.2286,5.542
2.180353,-0.5059,0.2176,-1.8602,1.940
2.195888,-1.0640,-0.7358,1.3173,1.846
2.200349,0.0409,-1.2868,3.2022,3.451
2.224705,0.9485,-1.3989,3.4639,3.854
2.226697,0.6926,-1.6617,2.7047,3.249
2.230295,0.8037,-2.0745,2.0085,2.997
2.241165,1.5457,-1.7530,2.1812,3.197
2.250865,0.5779,-0.5891,2.4862,2.620
2.263621,-1.5228,0.4642,1.5865,2.248
2.270374,-2.3040,0.6516,-0.4476,2.436
2.280261,-0.8203,0.4951,-2.0579,2.270
2.290255,0.8658,0.2829,-1.1704,1.483
2.300413,0.9377,0.0332,-0.0451,0.939
2.310288,0.0433,-0.1188,0.1706,0.212
2.320190,-0.6141,-0.5460,0.1729,0.840
2.330173,-0.3515,-0.5509,0.9083,1.119
2.352220,0.4100,-0.3796,1.3899,1.498
2.353660,0.5253,0.2510,0.5739,0.817
2.362108,-0.2978,0.2120,-0.9177,0.988
2.370758,-0.9439,-0.3649,-0.6786,1.218
2.380768,-0.4159,-0.3217,0.7765,0.938
2.390422,-0.3008,-0.0823,1.6533,1.682
2.400261,-1.0598,0.5565,0.9413,1.523
2.411227,-0.8917,0.6338,-1.0544,1.519
2.420136,0.1158,0.5154,-2.1404,2.205
2.430636,0.4869,0.4691,-1.4446,1.595
2.440962,-0.3564,-0.1627,-0.5732,0.694
2.450271,-0.2371,-0.5593,0.4453,0.753
2.460645,0.2725,-0.9354,1.0490,1.432
2.470197,0.2342,-0.5178,1.1556,1.288
2.480319,0.0890,0.0353,0.7778,0.784
2.500306,-0.3985,0.4988,-0.1532,0.657
2.501686,-0.7104,0.6281,-1.0620,1.424
2.510273,-0.6909,0.6313,-0.9651,1.344
2.520549,-0.8696,0.1161,-0.4912,1.005
2.530431,-0.0509,-0.6921,0.2345,0.733
2.541622,0.8273,-0.7842,1.0277,1.535
2.550358,0.4533,-0.8084,1.4510,1.722
2.560302,-0.1630,-0.5696,1.1843,1.324
2.570143,0.1427,-0.1561,0.4928,0.536
2.580637,0.1249,-0.0477,-0.2833,0.313
2.591031,-0.3428,-0.1744,-0.5504,0.671
2.600298,-0.1920,-0.0545,-0.1654,0.259
2.610224,-0.4244,-0.4437,0.4221,0.745
2.620691,-0.3331,-0.8620,0.9012,1.291
2.630241,0.1185,-0.1824,0.9605,0.985
2.652093,-0.1749,0.6229,0.0742,0.651
2.653427,-0.5670,1.0641,-1.2286,1.721
2.661335,-0.8627,0.8198,-1.5839,1.981
2.670305,-0.5328,0.1960,-0.4188,0.705
2.680542,0.1876,-0.8872,0.7021,1.147
2.690918,1.3011,-1.2356,1.3446,2.242
2.700720,1.3498,-0.5365,0.9145,1.716
2.710349,0.5316,0.1500,-0.3311,0.644
2.720287,0.1872,0.7772,-0.9178,1.217
2.730682,-0.0476,0.9149,-0.7819,1.204
2.745271,-0.2232,0.4645,-0.7646,0.922
2.750409,0.0322,-0.0635,-0.1225,0.142
2.771473,0.3664,-0.4046,0.5760,0.794
2.775999,0.3588,-0.7269,0.4637,0.934
2.780731,0.4121,-0.9518,0.7063,1.255
2.790884,0.3402,-0.6081,1.3608,1.529
2.800314,-0.3669,-0.1973,1.3243,1.388
2.810605,-0.6336,0.2012,0.4232,0.788
2.820195,-0.0692,0.2161,-0.4339,0.490
2.830419,0.3478,0.1038,-0.5370,0.648
2.840763,0.3941,-0.0666,-0.4169,0.578
2.851554,0.1604,-0.5019,0.1933,0.561
2.860498,-0.2327,-0.3176,1.0626,1.133
2.870129,-0.5850,-0.2820,1.1529,1.323
2.880597,-0.5077,-0.3560,0.7590,0.980
2.896497,-0.1771,-0.0778,0.5055,0.541
2.900458,-0.1712,0.3762,-0.0296,0.414
2.922439,-0.2728,0.2902,-0.9348,1.016
2.923867,-0.1490,0.2246,-1.3717,1.398
2.930582,-0.1233,-0.1623,-0.8945,0.917
2.943192,-0.0477,-0.7725,0.8194,1.127
2.950567,-0.1087,-0.7253,2.2965,2.411
2.960501,-0.1999,-0.5142,2.2348,2.302
2.970406,-0.0267,-0.2381,1.1865,1.210
2.980541,0.0287,0.1240,-0.2744,0.302
2.991397,-0.1116,0.3781,-1.1066,1.175
3.000380,-0.1333,0.2612,-1.1304,1.168
3.010723,-0.3308,0.0873,-0.4844,0.593
3.020883,-0.0682,0.1105,-0.1461,0.195
3.030540,-0.0703,-0.4251,0.0748,0.437
3.055834,0.0653,-0.7053,0.7741,1.049
3.057377,0.1326,-0.2306,1.1217,1.153
3.066035,-0.0831,-0.3850,0.9166,0.998
3.071175,0.0546,-0.2952,0.6183,0.687
3.081266,0.1944,0.1352,0.2039,0.312
3.091430,0.0662,0.0689,-0.3416,0.355
3.101722,0.0225,0.1365,-0.7144,0.728
3.110556,-0.1237,0.1104,-0.7534,0.771
3.120986,-0.3427,-0.3388,-0.1860,0.517
3.132040,-0.1067,-0.3925,0.7088,0.817
3.141962,0.1239,-0.2040,1.0008,1.029
3.150298,0.0270,-0.2886,0.3647,0.466
3.162198,-0.0150,-0.2296,0.0701,0.241
3.169958,-0.0622,0.0096,0.3363,0.342
3.184435,-0.0541,0.1280,0.2378,0.275
3.201810,0.0657,0.0628,-0.4136,0.423
3.203301,0.2121,0.1124,-0.8324,0.866
3.211196,-0.1859,0.0972,-0.6146,0.649
3.221287,-0.6646,-0.2138,-0.2088,0.729
3.231724,-0.4956,-0.1690,0.3272,0.617
3.241890,-0.1963,0.0305,0.4360,0.479
3.250371,-0.2946,0.1927,0.0825,0.362
3.262269,-0.3690,0.3428,-0.3335,0.604
3.269943,-0.1353,0.4168,-1.0582,1.145
3.281254,-0.0748,0.3713,-1.6423,1.685
3.292428,0.0606,0.1426,-1.0112,1.023
3.301330,-0.5425,-0.2039,0.0832,0.585
3.310811,-0.5736,-0.4119,0.5506,0.895
3.321350,-0.2991,-0.2584,0.6063,0.724
3.331218,-0.0097,-0.1431,0.4968,0.517
3.358096,-0.1501,0.4020,0.2730,0.509
3.359283,-0.5346,0.1237,-0.0992,0.558
3.368062,0.0287,-0.3016,0.0190,0.304
3.370156,-0.0070,-0.3434,0.3545,0.494
3.387342,-0.1675,-0.3961,0.4543,0.626
3.403473,-0.0067,-0.3885,0.3958,0.555
3.404724,-0.0998,0.1178,0.2800,0.320
3.417196,-0.6342,0.1645,-0.1493,0.672
3.421731,-0.1008,0.0432,-0.2137,0.240
3.434853,0.0776,0.1489,0.2387,0.292
3.450051,0.1320,-0.3742,0.6351,0.749
3.451368,-0.3936,0.0744,0.6600,0.772
3.467861,-0.0432,-0.2532,-0.0028,0.257
3.470082,0.5097,-0.0695,-0.3268,0.609
3.498957,0.3710,-0.1022,-0.2483,0.458
3.500393,-0.2978,0.2096,-0.1547,0.396
3.502142,-0.5903,0.1479,-0.2637,0.663
3.510565,-0.2807,0.0185,-0.5621,0.629
3.521058,-0.1963,0.1336,-0.5456,0.595
3.530359,-0.5944,0.0144,-0.0625,0.598
3.541945,-0.0224,0.0415,-0.0583,0.075
3.550307,0.0188,0.0400,0.1796,0.185
3.561780,-0.2712,-0.0209,0.2341,0.359
3.569935,-0.2392,-0.1107,0.0916,0.279
3.582882,0.0477,-0.1618,-0.0677,0.182
3.596721,0.0005,-0.1925,0.0338,0.195
3.601608,-0.4860,-0.1059,0.2523,0.558
3.619280,-0.6603,-0.0284,0.3224,0.735
3.621159,-0.2679,-0.1772,0.2187,0.389
3.630439,-0.3375,-0.1685,-0.1797,0.418
3.643032,-0.3006,-0.0327,-0.0099,0.303
3.650397,0.0991,0.0251,0.1180,0.156
3.662424,-0.0019,0.0826,-0.1739,0.193
3.669793,0.1333,0.0132,0.0328,0.138
3.681538,0.2092,-0.1252,-0.1025,0.264
3.690132,0.0710,-0.1748,0.1134,0.220
3.701129,-0.4101,-0.0187,0.1407,0.434
3.710383,-0.6368,0.0101,-0.3806,0.742
3.720918,-0.8575,0.1956,-0.4631,0.994
3.730173,0.0583,0.1558,-0.2709,0.318
3.753209,0.3526,0.1158,-0.2671,0.457
3.754622,-0.0637,-0.0414,0.0415,0.087
3.763119,-0.3644,0.0070,0.1506,0.394
3.770440,-0.0267,-0.0718,0.0768,0.108
3.781264,0.1797,0.0256,-0.0489,0.188
3.790252,0.0959,-0.0433,0.0918,0.140
3.801076,0.3427,-0.2496,0.7256,0.840
3.810812,0.5926,-0.4362,0.8623,1.134
3.821623,0.3311,-0.1717,0.2880,0.471
3.830384,-0.4949,-0.1129,0.0207,0.508
3.843046,-0.9510,0.0633,0.2508,0.986
3.851522,-0.5667,0.2396,0.5179,0.804
3.861400,0.3333,0.2490,0.7373,0.847
3.869787,0.3847,0.2782,1.8298,1.890
3.881650,-0.4152,0.1506,3.2592,3.289
3.891471,-2.4098,-0.3594,5.0355,5.594
3.903591,-3.1267,-0.5366,6.7641,7.471
3.912884,-1.5618,0.5905,4.9739,5.247
3.921227,-0.7184,1.2293,1.8280,2.317
3.930192,-1.8674,1.5952,-0.3719,2.484
3.942887,-2.6239,1.9362,-3.9944,5.156
3.950443,-2.8021,1.8634,-6.7353,7.529
3.963484,-3.5636,1.3384,-5.2504,6.485
3.970556,-4.3410,0.6425,-2.5814,5.091
3.982122,-4.8082,-0.1730,-0.9533,4.905
3.990522,-4.8425,-0.9101,-0.1381,4.929
4.001212,-4.6248,-1.4717,0.0117,4.853
4.014246,-4.5129,-1.6498,-0.4890,4.830
4.021119,-4.7336,-1.5837,-1.1522,5.123
4.039363,-4.9862,-1.4777,-1.5970,5.440
4.045490,-4.9067,-1.4022,-1.8580,5.431
4.050231,-4.2306,-1.2767,-1.5256,4.675
4.062064,-3.3075,-1.2402,-0.6061,3.584
4.069870,-2.7819,-1.4081,0.5941,3.174
4.081071,-2.7451,-1.6143,1.6404,3.582
4.090281,-3.0536,-1.6326,1.7676,3.888
4.101390,-3.3450,-1.3730,0.8413,3.712
4.110311,-3.3137,-0.7794,-0.4515,3.434
4.120944,-3.1075,-0.1506,-1.3085,3.375
4.130366,-3.0382,0.3196,-1.5901,3.444
4.147685,-2.8442,0.5228,-1.4355,3.229
4.150063,-2.6676,0.6730,-1.2886,3.038
4.171897,-2.2666,0.9296,-1.2872,2.767
4.174557,-1.4230,1.3270,-1.4588,2.432
4.181549,-0.2624,1.6149,-1.3214,2.103
4.190049,0.9185,1.6605,-0.8075,2.062
4.201148,1.8343,1.4119,-0.2533,2.329
4.211800,2.1185,0.9507,-0.0180,2.322
4.221733,1.9946,0.5317,-0.0782,2.066
4.230406,1.5547,0.2116,-0.2194,1.584
4.241057,1.2641,-0.0271,-0.5229,1.368
4.250197,1.2893,-0.1899,-0.9792,1.630
4.261733,1.4667,-0.3331,-1.1263,1.879
4.270228,1.6453,-0.4599,-0.9433,1.951
4.281546,1.9066,-0.3836,-0.3180,1.971
4.290093,2.1630,-0.3282,0.2740,2.205
4.302122,2.4674,-0.2180,0.4270,2.514
4.319905,2.5631,-0.1166,0.6345,2.643
4.322092,3.2628,-0.0404,0.8375,3.369
4.330961,4.0367,-0.1970,1.1936,4.214
4.341028,4.6332,-0.4770,1.6364,4.937
4.352229,4.7176,-0.7298,1.8916,5.135
4.361969,4.3922,-0.7468,1.6641,4.756
4.369806,3.9717,-0.6196,1.3610,4.244
4.382424,3.7991,-0.6181,1.3089,4.066
4.390308,3.9148,-0.8289,1.2751,4.200
4.401139,4.1680,-1.0418,1.3632,4.507
4.411092,4.1867,-0.8859,1.4042,4.504
4.421851,-7.9361,14.4850,-3.5003,16.883
4.431561,-7.0361,0.6708,-4.7786,8.532
4.441212,-1.5268,-2.5990,-0.3670,3.037
4.450352,-0.2476,-0.9480,3.3653,3.505
4.470954,-0.4949,0.2103,0.5170,0.746
4.472605,0.2913,-0.4495,-2.0583,2.127
4.481504,0.2844,-0.0337,-0.8474,0.894
4.490135,0.6837,-0.0810,0.0785,0.693
4.501396,1.5090,-0.0198,-0.3361,1.546
4.511333,2.1858,0.7428,-0.7029,2.413
4.520870,0.7158,0.3621,0.1467,0.815
4.530353,3.2325,1.0320,3.5647,4.922
4.541424,6.2234,1.7971,3.8248,7.523
4.550380,4.0870,1.1318,1.7432,4.585
4.564953,0.1388,0.1019,2.2171,2.224
4.570708,1.4620,0.1915,8.1297,8.262
4.583761,2.7164,1.2117,3.3537,4.483
4.590701,1.5117,-0.1258,-0.8358,1.732
4.601457,-0.1826,0.1432,-0.8224,0.855
4.611815,-0.2209,0.0215,-0.5928,0.633
4.621669,-0.0332,-0.0333,-0.4518,0.454
4.630253,1.3303,0.3744,-0.1490,1.390
4.640949,3.1206,0.6824,0.4123,3.221
4.650354,1.9199,0.2183,-0.0441,1.933
4.662673,-0.4317,-0.0992,-0.0723,0.449
4.670341,-0.5219,-0.0332,0.4386,0.683
4.681324,-0.1034,-0.3019,0.2598,0.411
4.690101,0.6571,0.3721,0.1914,0.779
4.702094,-0.6067,-0.0333,-0.3710,0.712
4.716747,-0.5006,-0.6534,-0.5391,0.984
4.721267,-0.1671,-0.0490,0.4961,0.526
4.743909,0.5927,0.9488,1.2243,1.658
4.745422,0.2789,-0.3484,1.1185,1.204
4.750358,-0.9547,-0.5461,0.9026,1.423
4.761539,-1.0493,0.3442,0.7558,1.338
4.770622,0.5715,0.0096,0.2543,0.626
4.782364,0.5148,0.1653,-0.6096,0.815
4.790321,0.9659,0.3215,-0.5064,1.137
4.801350,0.5556,0.2226,-0.3722,0.705
4.811584,-0.1323,0.0260,-0.0742,0.154
4.820405,-0.1537,-0.0040,0.3157,0.351
4.830612,-0.1847,-0.0927,0.7696,0.797
4.840056,-0.7159,-0.2598,0.8707,1.157
4.851383,-0.9848,-0.3190,0.7500,1.278
4.879099,-0.8649,-0.2998,0.5931,1.091
4.880611,0.9895,-0.1726,0.5271,1.134
4.881115,-1.1365,-0.1042,-1.0454,1.548
4.890579,0.5588,-0.6733,-0.3168,0.931
4.901354,-0.2254,0.4932,-0.2208,0.585
4.911820,-0.0086,-0.2033,-0.0562,0.211
4.920006,-1.4496,-0.3312,-0.3004,1.517
4.930644,2.0958,0.8941,0.1031,2.281
4.940422,0.8004,0.3642,-0.3471,0.945
4.950297,-2.2709,-0.5479,-0.1591,2.341
4.961852,-1.2053,-0.2345,0.1669,1.239
4.970252,0.5550,0.9420,0.4353,1.177
4.980127,0.9772,0.2749,0.5076,1.135
4.990802,-1.9971,-0.6959,0.2137,2.126
5.001592,-1.8817,-0.4214,0.6114,2.023
5.027999,0.9734,0.2158,0.5650,1.146
5.029403,0.7734,0.2354,0.0420,0.810
5.030208,-0.4237,0.1275,-0.2332,0.500
5.039956,-0.6348,0.6570,-0.0163,0.914
5.050909,-0.3677,-0.2157,0.0564,0.430
5.062421,-1.7814,-0.3039,-1.0155,2.073
5.070265,-0.3466,0.4119,-0.6027,0.808
5.080277,1.6181,0.2552,-0.5437,1.726
5.090499,-1.9687,-0.0291,-1.2492,2.332
5.102130,-1.0330,0.4907,-0.6079,1.295
5.112135,1.0465,0.4713,-0.0539,1.149
5.120231,0.1665,0.4029,-0.5674,0.716
5.131422,-1.1781,0.3736,-0.1894,1.250
5.140900,-1.1470,0.2366,-0.0502,1.172
5.151624,-0.4387,0.5017,-0.4567,0.808
5.180532,-1.1129,0.9533,-0.2881,1.493
5.181943,-1.8085,0.8949,-0.6661,2.125
5.182338,-1.4419,0.9449,-0.6032,1.826
5.190408,-2.3019,1.5343,0.5396,2.819
5.201265,-5.1625,4.5762,-0.1349,6.900
5.212423,-9.2441,4.8233,-0.9064,10.466
5.221164,-9.7741,3.4460,-1.5671,10.482
5.230247,-6.6826,2.8153,-2.0071,7.524
5.239943,-3.8780,2.3593,-1.9849,4.954
5.250398,-3.7494,2.7191,-1.7411,4.948
5.267764,-5.5604,2.9114,-0.0988,6.277
5.270823,-7.2999,3.5960,-0.1153,8.138
5.297424,-7.7521,2.4776,0.8412,8.182
5.300456,-6.4408,2.0296,1.5651,6.932
5.302206,-5.0257,4.3249,1.5185,6.802
5.312351,-4.8465,3.5347,2.2947,6.422
5.319844,-4.7985,1.8615,5.2755,7.370
5.330758,-5.3152,2.0074,6.1613,8.381
5.340279,-7.3115,1.7117,5.0810,9.067
5.352172,-8.4038,0.6991,3.1266,8.994
5.362064,-8.7361,-0.4694,0.4142,8.759
5.370536,-2.7038,-2.7122,-1.4177,4.084
5.380461,1.8948,-5.6185,-5.5332,8.110
5.390328,10.1022,-1.2170,-6.4015,12.021
5.401480,10.6361,3.3067,-0.5954,11.154
5.417281,0.8561,2.6891,4.6881,5.472
